total_timesteps,episode,timestep,timestamp,action,alpha,vel,wing_spread,tail_pitch,tail_spread,f_x,f_y,f_z,m_x,m_y,m_z
18,1,7,2023-09-28 18:33:10.135524,[ 0.03283656 -0.7172181   0.2608179 ],-6.0,10.0,-0.9700817,1,0.6124001294374466,-0.44064082342961314,8.278435013963918,-95.42810789417669,-12.907234346960745,-0.13740068236823083,0.0014013018411540984
19,1,8,2023-09-28 18:33:10.155868,[-0.9351763  -0.44067895 -0.9827307 ],-6.0,10.0,-1,0.7543173283338547,0.5022303909063339,-0.33580851900444,8.075759225408584,-60.393151755283846,-8.231713569598023,-0.13973028913323468,0.013049335666173334
20,1,9,2023-09-28 18:33:10.178659,[ 0.38303447 -0.08632374 -0.25330317],-6.0,10.0,-0.9042413830757141,0.690991535782814,0.4806494563817978,-0.31392432016497634,8.033449774318955,-53.079452503135094,-7.255678301357945,-0.14021660466300054,0.01548091331500263
21,1,10,2023-09-28 18:33:10.199201,[-0.9648841  -0.27547407 -0.78352046],-6.0,10.0,-1,0.495111420750618,0.4117809385061264,-0.257074880475806,7.923540857586558,-34.08036975901437,-4.720193291220948,-0.1414799255449821,0.021797517724910447
22,1,11,2023-09-28 18:33:10.219510,[-0.47978973 -0.33907378  0.22722316],-6.0,10.0,-1,0.5519172102212906,0.32701249420642853,-0.2465477505794631,7.903188406453629,-30.562202947656566,-4.250683297844055,-0.14171386176490083,0.0229671988245041
23,1,12,2023-09-28 18:33:10.239652,[ 0.42552805 -0.49307895  0.1702429 ],-6.0,10.0,-0.8936179876327515,0.5944779366254807,0.20374275743961334,-0.21887685020898398,7.849691332404036,-21.31458804384244,-3.016561141320685,-0.1423287706620226,0.026041743310112893
24,1,13,2023-09-28 18:33:10.259847,[-0.14079797  0.1062125  -0.42160738],-6.0,10.0,-0.928817480802536,0.48907609283924103,0.23029588162899017,-0.21537388182005654,7.84291892685211,-20.14389600826289,-2.860328751174521,-0.14240661440399874,0.02643096201999372
25,1,14,2023-09-28 18:33:10.280794,[ 0.61215556  0.12213039 -0.75475544],-6.0,10.0,-0.775778591632843,0.3003872334957123,0.26082848012447357,-0.1985693328273625,7.810430132132901,-14.527815734904543,-2.110845866100367,-0.1427800488260586,0.02829813413029306
26,1,15,2023-09-28 18:33:10.301140,[-0.00912422  0.24816167  0.45138407],-6.0,10.0,-0.778059646487236,0.4132332503795624,0.3228688985109329,-0.223371640788549,7.858381260857861,-22.816747055533064,-3.2170288011692842,-0.14222888642692114,0.025542322134605673
27,1,16,2023-09-28 18:33:10.321453,[-0.254202   -0.76101184  0.16265893],-6.0,10.0,-0.8416101485490799,0.45389798283576965,0.13261593878269196,-0.19099186953434283,7.795780369766396,-11.995427502377373,-1.77289100323169,-0.14294843689923684,0.029140074496184134
28,1,17,2023-09-28 18:33:10.342177,[ 0.3638221  -0.284276   -0.69538784],-6.0,10.0,-0.7506546229124069,0.28005102276802063,0.0615469366312027,-0.17084224875452475,7.756824436258748,-5.2614242377621725,-0.874217916451804,-0.14339620624989946,0.03137892124949725
29,1,18,2023-09-28 18:33:10.362944,[0.133968   0.19751585 0.7139447 ],-6.0,10.0,-0.717162624001503,0.45853719115257263,0.11092589795589447,-0.18567313596966128,7.7854974848746785,-10.217906745060796,-1.5356754862468924,-0.143066630978452,0.02973104489225986
30,1,19,2023-09-28 18:33:10.387707,[ 0.8210616 -0.5702706  0.5759747],-6.0,10.0,-0.5118972212076187,0.6025308668613434,-0.031641751527786255,-0.15235779560119683,7.721087826828981,0.9160800060800167,-0.049811305813378975,-0.14380697187552896,0.033432749377644795
31,1,20,2023-09-28 18:33:10.408642,[ 0.19528067  0.7182791  -0.01749718],-6.0,10.0,-0.46307705342769623,0.5981565713882446,0.14792802929878235,-0.20031557874876002,7.813806207580936,-15.111411121835598,-2.188728434194697,-0.14274124336113866,0.028104106805693335
32,1,21,2023-09-28 18:33:10.428833,[ 0.5344981  -0.21898955 -0.46643066],-6.0,10.0,-0.3294525295495987,0.48154890537261963,0.09318064153194427,-0.17948706893517818,7.773537755274678,-8.150523142136551,-1.259776896508947,-0.14320409913477383,0.03041838567386909
33,1,22,2023-09-28 18:33:10.449598,[ 0.6273105 -0.7318951 -0.4704157],-6.0,10.0,-0.17262490093708038,0.36394497752189636,-0.0897931307554245,-0.1431777625789521,7.703339762985975,3.9840470421142182,0.3596181669787376,-0.14401097260935664,0.03445275304678311
34,1,23,2023-09-28 18:33:10.470569,[-1.         -1.         -0.41917866],-6.0,10.0,-0.4226249009370804,0.25915031135082245,-0.3397931307554245,-0.1205077810748712,7.659511132078085,11.56035486077805,1.3706993420607456,-0.14451474997611397,0.03697163988056987
35,1,24,2023-09-28 18:33:10.490698,[-0.89820814  0.16104913 -1.        ],-6.0,10.0,-0.6471769362688065,0.009150311350822449,-0.29953084886074066,-0.1609212621896059,7.737643862233238,-1.9458305277662902,-0.43174191565642295,-0.14361667261800876,0.03248125309004379
36,1,25,2023-09-28 18:33:10.515275,[0.35785484 0.30910063 0.66251564],-6.0,10.0,-0.5577132254838943,0.17477922141551971,-0.22225569188594818,-0.1438688944770079,7.704675951322216,3.7530707617839605,0.32879368432544775,-0.14399561412273315,0.03437596061366579
37,1,26,2023-09-28 18:33:10.535358,[ 0.11438668 -0.02666414  0.32004273],-6.0,10.0,-0.5291165560483932,0.25478990375995636,-0.22892172634601593,-0.13484495392351653,7.687229666252132,6.768871694760776,0.7312614330111629,-0.14419614613503298,0.03537862067516483
38,1,27,2023-09-28 18:33:10.555440,[ 0.32383907  0.31185675 -0.5980678 ],-6.0,10.0,-0.44815678894519806,0.10527294874191284,-0.15095753967761993,-0.1532121556989975,7.722739589684728,0.6305528613950449,-0.08791576617528724,-0.14378798609557783,0.03333782047788917
39,1,28,2023-09-28 18:33:10.576281,[0.4994681  0.50587416 0.24271858],-6.0,10.0,-0.32328976690769196,0.16595259308815002,-0.02448900043964386,-0.15741083199587616,7.73085703052536,-0.7726447570218068,-0.2751767290160759,-0.14369468217786943,0.032871300889347095
40,1,29,2023-09-28 18:33:10.597182,[-0.24459815 -0.16381979  0.16725302],-6.0,10.0,-0.38443930447101593,0.2077658474445343,-0.06544394791126251,-0.1536713259561844,7.7236273188486235,0.47709816144317146,-0.1083947596458245,-0.1437777823120848,0.033286801560423955
41,1,30,2023-09-28 18:33:10.621505,[ 0.295411   -0.78174245 -0.4643426 ],-6.0,10.0,-0.3105865567922592,0.09168019890785217,-0.2608795613050461,-0.14836243847898242,7.7133634697260325,2.2513283563240805,0.12838162183738477,-0.14389575758935594,0.03387667794677973
42,1,31,2023-09-28 18:33:10.641970,[-0.84402937  0.04325557 -1.        ],-6.0,10.0,-0.5215938985347748,-0.15831980109214783,-0.2500656694173813,-0.17884003125577355,7.772286815761162,-7.934283149679518,-1.2309190160075003,-0.1432184777498717,0.030490278749358498
43,1,32,2023-09-28 18:33:10.662826,[-0.6351553  -0.65532434 -0.49089563],-6.0,10.0,-0.6803827285766602,-0.2810437083244324,-0.41389675438404083,-0.21479885997918186,7.841807217959752,-19.95172370904258,-2.834682777071511,-0.1424193926671293,0.02649485333564646
44,1,33,2023-09-28 18:33:10.683412,[-0.24884522 -0.93189776  0.45402503],-6.0,10.0,-0.7425940334796906,-0.16753745079040527,-0.6468711942434311,-0.2117821941942975,7.8359749974423085,-18.943554003734224,-2.700139483065669,-0.14248642968457118,0.026830038422855834
45,1,34,2023-09-28 18:33:10.704051,[-0.6358119   0.4284444   0.53626776],-6.0,10.0,-0.9015470147132874,-0.0334705114364624,-0.53976009786129,-0.17257367407020516,7.76017185853573,-5.8400665782625625,-0.95143948553115,-0.14335773013177322,0.031186540658866096
46,1,35,2023-09-28 18:33:10.725779,[-0.66401756 -0.73017085 -0.14558792],-6.0,10.0,-1,-0.06986749172210693,-0.7223028093576431,-0.18803949849914237,7.790072452431676,-11.008745102413382,-1.6412152550617498,-0.1430140451444635,0.029468115722317514
47,1,36,2023-09-28 18:33:10.746741,[-0.5925916 -1.        -0.839137 ],-6.0,10.0,-1,-0.2796517461538315,-0.9723028093576431,-0.28768781029221335,7.982725855231613,-44.31121090365771,-6.085529961032718,-0.1407996382157286,0.018396081078642962
48,1,37,2023-09-28 18:33:10.767652,[-0.92472804 -0.60535085  0.3515271 ],-6.0,10.0,-1,-0.19176997244358063,-1,-0.2516265175996113,7.913007356025915,-32.259526885790095,-4.477196306942664,-0.1416010002755642,0.02240289137782097
49,1,38,2023-09-28 18:33:10.787725,[-0.32726276 -1.          0.09211981],-6.0,10.0,-1,-0.16874001920223236,-1,-0.24126303864100457,7.892971296705943,-28.796052217823725,-4.014985145388804,-0.14183129980797768,0.023554389039888383
50,1,39,2023-09-28 18:33:10.807826,[ 0.5578573   0.32169425 -0.5857213 ],-6.0,10.0,-0.8605356812477112,-0.3151703476905823,-0.9195764362812042,-0.2944953024490956,7.995887006734918,-46.58627478248774,-6.389144111229664,-0.1406483606122423,0.017639693061211603
51,1,40,2023-09-28 18:33:10.831906,[-0.56162566  0.4858476  -0.7113733 ],-6.0,10.0,-1,-0.4930136799812317,-0.798114538192749,-0.34239665348441783,8.088496285403208,-62.59490629849244,-8.525544367405034,-0.13958388614479073,0.012317320723953577
52,1,41,2023-09-28 18:33:10.852039,[0.0376476  0.47198188 0.28013277],-6.0,10.0,-0.9905880987644196,-0.42298048734664917,-0.6801190674304962,-0.2947000154568547,7.996282785216586,-46.654689869680844,-6.398274311375721,-0.1406438114342921,0.01761694717146059
53,1,42,2023-09-28 18:33:10.872387,[ 0.69431555  0.3511542  -0.0249685 ],-6.0,10.0,-0.8170092105865479,-0.42922261357307434,-0.5923305153846741,-0.2780918562559021,7.964173677428078,-41.10424306472248,-5.657550411013234,-0.14101288163875775,0.019462298193788658
54,1,43,2023-09-28 18:33:10.892660,[-0.40234482 -1.          0.12946272],-6.0,10.0,-0.9175954163074493,-0.3968569338321686,-0.8423305153846741,-0.3150165062707415,8.035561334123434,-53.4444610996818,-7.304389801675071,-0.1401923338606502,0.015359559303250947
55,1,44,2023-09-28 18:33:10.912885,[ 0.02795696 -1.          0.40965605],-6.0,10.0,-0.910606175661087,-0.29444292187690735,-1,-0.2970248004255581,8.000777369489413,-47.43163300622152,-6.501959720979892,-0.14059214954609872,0.017358637730493547
56,1,45,2023-09-28 18:33:10.933544,[-1.          0.13664365  0.29188788],-6.0,10.0,-1,-0.22147095203399658,-0.9658390879631042,-0.2615874160452761,7.932265093020868,-35.58845914633126,-4.921452377619313,-0.14137964697677166,0.021296124883858215
57,1,46,2023-09-28 18:33:10.957204,[ 0.6811731  -0.99074626 -1.        ],-6.0,10.0,-0.8297067284584045,-0.4714709520339966,-1,-0.3759593189714241,8.153384105344754,-73.81154910424993,-10.022439248125517,-0.13883804913396836,0.008588135669841766
58,1,47,2023-09-28 18:33:10.978098,[-0.24763101  0.41069627  0.5801743 ],-6.0,10.0,-0.8916144818067551,-0.3264273703098297,-0.8973259329795837,-0.29616484541226384,7.999114789797043,-47.144236040778566,-6.463605727386966,-0.14061125965750526,0.01745418828752625
59,1,48,2023-09-28 18:33:10.998224,[-0.5741974  -0.6897936   0.55214465],-6.0,10.0,-1,-0.18839120864868164,-1,-0.25010607389190675,7.910067831524353,-31.751394598675233,-4.409384517579041,-0.1416347879135132,0.02257182956756592
60,1,49,2023-09-28 18:33:11.018782,[0.3344277  0.39553702 0.26453567],-6.0,10.0,-0.9163930714130402,-0.1222572922706604,-0.901115745306015,-0.21415315461232454,7.840558854250494,-19.735928975438853,-2.805884317709674,-0.1424337416752817,0.026566598376408387
61,1,50,2023-09-28 18:33:11.039415,[-0.3300897  -1.         -0.31618142],-6.0,10.0,-0.9989154934883118,-0.2013026475906372,-1,-0.25590646085718155,7.921281912990551,-33.68988392247008,-4.668081776230298,-0.14150589042539596,0.02192734212697983
62,1,51,2023-09-28 18:33:11.064071,[-1.          0.11387587  0.0874474 ],-6.0,10.0,-1,-0.17944079637527466,-0.9715310335159302,-0.24377956606082649,7.897836583050931,-29.63707568152821,-4.127222268312861,-0.1417753769764261,0.023274774882130395
63,1,52,2023-09-28 18:33:11.085025,[-0.19782937 -0.66157246  0.14504802],-6.0,10.0,-1,-0.143178790807724,-1,-0.2297604858634758,7.87073302800272,-24.951899079573614,-3.5019712915110213,-0.14208691209192276,0.0248324504596138
64,1,53,2023-09-28 18:33:11.105593,[-0.43652415 -0.39446902 -0.10084265],-6.0,10.0,-1,-0.1683894544839859,-1,-0.24110528451779367,7.892666305401068,-28.74333078984664,-4.007949311493598,-0.14183480545516014,0.023571917275800706
65,1,54,2023-09-28 18:33:11.126015,[-0.06028497 -0.85724497  0.19005418],-6.0,10.0,-1,-0.12087590992450714,-1,-0.21972418946602823,7.851329521634321,-21.59776882354663,-3.054352472184859,-0.14230994090075494,0.025947594503774644
66,1,55,2023-09-28 18:33:11.146651,[-0.94005674  0.36650407 -0.6821152 ],-6.0,10.0,-1,-0.29140470921993256,-0.9083739817142487,-0.28444703520197684,7.976460356723822,-43.22814386850066,-5.940991392008168,-0.14087165543995608,0.018756167199780353
67,1,56,2023-09-28 18:33:11.172760,[-0.35078728  0.1851027  -0.37822843],-6.0,10.0,-1,-0.3859618157148361,-0.8620983064174652,-0.31506169245130655,8.035648694072526,-53.45956232122664,-7.306405105328271,-0.1401913297233043,0.015354538616521498
68,1,57,2023-09-28 18:33:11.193108,[-0.36093444 -0.9674444   0.33457732],-6.0,10.0,-1,-0.3023174852132797,-1,-0.3013728983459759,8.009183692135554,-48.88476733122514,-6.695884888230525,-0.1404955251478672,0.016875515739336017
69,1,58,2023-09-28 18:33:11.213383,[-0.5248345  -0.02535421 -0.82483864],-6.0,10.0,-1,-0.5085271447896957,-1,-0.39416724515536306,8.188586095967036,-79.89663803492233,-10.834512755929193,-0.13843342855210305,0.006565032760515215
70,1,59,2023-09-28 18:33:11.233430,[-0.06812334 -1.         -0.85014266],-6.0,10.0,-1,-0.7210628092288971,-1,-0.4898082941530037,8.373492124029141,-111.85987660993383,-15.100103541223966,-0.13630807190771102,-0.004061750461444857
71,1,60,2023-09-28 18:33:11.254209,[-0.07714152  0.27395904 -0.2224868 ],-6.0,10.0,-1,-0.776684507727623,-0.9315102398395538,-0.49090033743286077,8.375603407703531,-112.22483747406206,-15.14880867150559,-0.13628380427926975,-0.004183088603651193
73,2,0,2023-09-28 18:33:11.307846,[-0.44070697  0.55041206  0.7001221 ],-6.0,10.0,0.60273606,1,-0.69490933,0.1618037948848915,7.1137087518892095,105.90888354653076,13.961795629866163,-0.15078834055299759,0.06833959276498795
74,2,1,2023-09-28 18:33:11.328314,[ 0.2672968   0.03252292 -0.17090678],-6.0,10.0,0.66956025,0.9572733044624329,-0.6867786,0.14554168336491352,7.1451488341611675,100.47408587655411,13.236505456075145,-0.1504269602969981,0.0665326914849904
75,2,2,2023-09-28 18:33:11.349004,[-0.6542561   0.24911928 -0.06911594],-6.0,10.0,0.5059962,0.9399943202733994,-0.6244988,0.11238532576461963,7.209251125521735,89.3932311665359,11.757731907102038,-0.14969015235032487,0.06284865175162441
76,2,3,2023-09-28 18:33:11.369973,[ 0.61630166 -0.76443726 -0.10210741],-6.0,10.0,0.6600716,0.9144674688577652,-0.8156081,0.185241791655623,7.068395291465796,113.7418620673092,15.007130285840788,-0.15130918492568052,0.07094381462840256
77,2,4,2023-09-28 18:33:11.393531,[ 0.30501425 -0.23146659 -0.90168273],-6.0,10.0,0.73632514,0.689046785235405,-0.8734747,0.12113612192634593,7.192332919609065,92.31774724378481,12.14801741591503,-0.14988461448725213,0.06382096243626066
78,2,5,2023-09-28 18:33:11.413829,[ 0.14038563 -0.9562709  -0.87666404],-6.0,10.0,0.77142155,0.46988077461719513,-1,0.06205911254307747,7.306548471083384,72.5742107078965,9.513182797421257,-0.14857179205651283,0.057256850282564165
79,2,6,2023-09-28 18:33:11.434173,[-0.4615842  -0.8668594   0.53640103],-6.0,10.0,0.6560255,0.6039810329675674,-1,0.12136566459557535,7.191889137115221,92.39446040384128,12.158255018962661,-0.14988971543545723,0.06384646717728615
80,2,7,2023-09-28 18:33:11.455139,[0.49253297 0.40214622 0.636618  ],-6.0,10.0,0.7791588,0.7631355375051498,-0.8994634449481964,0.15956803272639153,7.118031225395643,105.16169183316006,13.862080637597066,-0.15073865694947539,0.06809117474737685
81,2,8,2023-09-28 18:33:11.475865,[ 0.98604727 -0.23003966  0.83468485],-6.0,10.0,1,0.9718067497014999,-0.9569733589887619,0.27116689629740787,6.902273422491678,142.4580320385937,18.83938995286439,-0.15321863169549796,0.08049104847748977
82,2,9,2023-09-28 18:33:11.498743,[ 0.3978399   0.10986614 -0.49985152],-6.0,10.0,1,0.8468438684940338,-0.9295068234205246,0.20688618936166703,7.026549455900778,120.97541978066913,15.972470423530352,-0.1517901715413704,0.0733487477068519
83,2,10,2023-09-28 18:33:11.519098,[0.85348296 0.26014292 0.40379333],-6.0,10.0,1,0.9477922022342682,-0.8644710928201675,0.22137250237435097,6.9985425840762545,125.8167455895081,16.618559983896052,-0.1521120896083189,0.07495833804159456
85,3,0,2023-09-28 18:33:11.570271,[ 0.6614847   0.69328916 -1.        ],-6.0,10.0,-0.6436448,0.75,0.5137346,-0.3355082537291336,8.075178712542991,-60.29280310027645,-8.218321738319359,-0.13973696169490815,0.013082698474540713
86,3,1,2023-09-28 18:33:11.590253,[ 0.82881     0.24355197 -0.58859384],-6.0,10.0,-0.43644232,0.602851539850235,0.5746226,-0.31614345675928546,8.037740105067952,-53.82108795295321,-7.354651793464133,-0.14016729051646032,0.015234342582301615
87,3,2,2023-09-28 18:33:11.613642,[0.4138143  0.80513024 0.813275  ],-6.0,10.0,-0.33298874,0.8061702847480774,0.77590513,-0.44080717629854155,8.278756629510514,-95.48370302297258,-12.914653684914954,-0.1373969856378102,0.0013828181890509425
88,3,3,2023-09-28 18:33:11.633979,[-0.1784957  0.5133729  0.8862078],-6.0,10.0,-0.37761265,1,0.90424836,-0.5666403044221688,8.522034010549527,-137.5371344418888,-18.526811199228728,-0.13460069390172957,-0.012598640491352085
89,3,4,2023-09-28 18:33:11.654759,[-0.2586298 -0.4864756  0.4481063],-6.0,10.0,-0.4422701,1,0.7826295,-0.5124937313554573,8.417350635953884,-119.44134972299383,-16.111874040453397,-0.13580395108098983,-0.006582354595050813
90,3,5,2023-09-28 18:33:11.675579,[ 0.5315316   0.45233643 -0.07508928],-6.0,10.0,-0.3093872,0.9812276810407639,0.89571357,-0.5546190409881492,8.498792901243755,-133.51962820223946,-17.990662850071455,-0.13486783308915223,-0.011262944554238798
91,3,6,2023-09-28 18:33:11.695601,[-0.6674886   1.          0.82571566],-6.0,10.0,-0.47625935,1,1,-0.6106163641569902,8.607054392703514,-152.2339336052661,-20.488143463401762,-0.13362344812984467,-0.01748486935077668
92,3,7,2023-09-28 18:33:11.716271,[-1.         -0.310664   -0.06992418],-6.0,10.0,-0.72625935,0.9825189560651779,0.9223340004682541,-0.5706611518345598,8.52980764888015,-138.88090164710988,-18.706140993821368,-0.1345113417370098,-0.013045401314951084
93,3,8,2023-09-28 18:33:11.736840,[-0.0329417   0.6521952  -0.20574343],-6.0,10.0,-0.7344948,0.9310830980539322,1,-0.5819278773722935,8.551589984919767,-142.64624132182047,-19.20863695280429,-0.1342609700583935,-0.014297259708032604
94,3,9,2023-09-28 18:33:11.757801,[-0.7534298  -0.40601814  0.8625126 ],-6.0,10.0,-0.9228523,1,0.8984954655170441,-0.5689586599824714,8.526516164632778,-138.31192887014197,-18.63020985721823,-0.13454917488927842,-0.012856235553607938
95,3,10,2023-09-28 18:33:11.778382,[0.08439028 0.16733742 0.73410296],-6.0,10.0,-0.90175474,1,0.9403298199176788,-0.5875942415950585,8.562544955750447,-144.53994024506855,-19.46135679713961,-0.13413505085344316,-0.014926855732784274
96,3,11,2023-09-28 18:33:11.799304,[0.434474   0.38533533 0.7705492 ],-6.0,10.0,-0.79313624,1,1,-0.6134682561514664,8.612568050559501,-153.18703590982008,-20.615337846355406,-0.13356007275218965,-0.017801746239051827
98,4,0,2023-09-28 18:33:11.861411,[ 0.42483056 -0.49634016 -0.5787869 ],-6.0,10.0,1,0.8553032726049423,0.6636934,-0.4027766524538793,8.2052309500775,-82.77390195408645,-11.218492321443016,-0.1382421083899138,0.005608431949568969
99,4,1,2023-09-28 18:33:11.882440,[-0.6417142   0.03853726 -0.9654905 ],-6.0,10.0,0.8395714461803436,0.6139306426048279,0.67332774,-0.3347933275372519,8.073796521905354,-60.05387476694959,-8.186436030161437,-0.13975284894361664,0.013162134718083123
100,4,2,2023-09-28 18:33:13.040202,[-0.21926802  0.01342344  0.26714385],-6.0,10.0,0.7847544401884079,0.6807166039943695,0.6766836,-0.35655063446011337,8.115860648622887,-67.32516674056988,-9.156811918921056,-0.1392693532342197,0.010744656171098516
101,4,3,2023-09-28 18:33:13.061140,[-0.04658753  0.06402373  0.34525275],-6.0,10.0,0.7731075584888458,0.7670297920703888,0.69268954,-0.3884631425099587,8.177558164185921,-77.9903269308282,-10.58010977794416,-0.1385601863886676,0.007198821943337919
102,4,4,2023-09-28 18:33:13.081266,[0.01639366 0.01423025 0.3271432 ],-6.0,10.0,0.7772059738636017,0.8488155901432037,0.6962471,-0.4152786034346874,8.229401388640396,-86.95205397187253,-11.77607933518706,-0.13796428725700696,0.004219326285034731
103,4,5,2023-09-28 18:33:13.101922,[-0.03128952  0.03707504  0.3300743 ],-6.0,10.0,0.7693835943937302,0.9313341677188873,0.70551586,-0.4450875401123225,8.28703199955049,-96.91420060953817,-13.105557911009583,-0.1373018664419484,0.0009072222097419452
104,4,6,2023-09-28 18:33:13.122240,[-0.01086509  0.09344339  0.39790606],-6.0,10.0,0.7666673213243484,1,0.7288767,-0.4774245435802031,8.34955020625506,-107.72122716850386,-14.547788265677058,-0.13658326636488438,-0.0026857781755781213
105,4,7,2023-09-28 18:33:13.145514,[-0.02331352  0.09933555  0.46147108],-6.0,10.0,0.7608389407396317,1,0.7537106,-0.48865226193347455,8.371257128404718,-111.47353064216719,-15.048544504232966,-0.13633376151258947,-0.003933302437052727
106,4,8,2023-09-28 18:33:13.166169,[-0.02745426  0.14286411  0.49710846],-6.0,10.0,0.7539753764867783,1,0.7894267,-0.504786259582429,8.402449523859362,-116.86551265644775,-15.768120799376332,-0.13597522823150157,-0.005725968842492102
107,4,9,2023-09-28 18:33:13.186515,[-0.02254975  0.08618605  0.50581837],-6.0,10.0,0.7483379393815994,1,0.81097317,-0.5145329138843108,8.421293055509668,-120.12284452413665,-16.20282158124026,-0.13575863591368198,-0.006808930431590081
108,4,10,2023-09-28 18:33:13.206999,[0.02882385 0.06661057 0.4553293 ],-6.0,10.0,0.755543902516365,1,0.8276258,-0.5219617498723554,8.43565547175322,-122.60556151134118,-16.534147666307057,-0.1355935506695032,-0.007634356652483937
109,4,11,2023-09-28 18:33:13.227591,[0.03943193 0.08193648 0.44890523],-6.0,10.0,0.7654018849134445,1,0.84810996,-0.5310908952859927,8.453305152886253,-125.65652190857874,-16.941307551755276,-0.13539068077142238,-0.008648706142888075
110,4,12,2023-09-28 18:33:13.252230,[0.01693988 0.05683553 0.4079976 ],-6.0,10.0,0.7696368545293808,1,0.8623189,-0.5374467913416909,8.465593218593936,-127.78066237039313,-17.22478051583942,-0.13524943863685132,-0.009354916815743443
