total_timesteps,episode,timestep,timestamp,action,alpha,vel,wing_spread,tail_pitch,tail_spread,f_x,f_y,f_z,m_x,m_y,m_z
57,1,46,2023-09-28 17:56:06.814675,[ 0.6811731  -0.99074626 -1.        ],-6.0,10.0,-0.8297067284584045,-0.4714709520339966,-1,-0.3759593189714241,8.153384105344754,-73.81154910424993,-10.022439248125517,-0.13883804913396836,0.008588135669841766
58,1,47,2023-09-28 17:56:06.842896,[-0.24763101  0.41069627  0.5801743 ],-6.0,10.0,-0.8916144818067551,-0.3264273703098297,-0.8973259329795837,-0.29616484541226384,7.999114789797043,-47.144236040778566,-6.463605727386966,-0.14061125965750526,0.01745418828752625
59,1,48,2023-09-28 17:56:06.868493,[-0.5741974  -0.6897936   0.55214465],-6.0,10.0,-1,-0.18839120864868164,-1,-0.25010607389190675,7.910067831524353,-31.751394598675233,-4.409384517579041,-0.1416347879135132,0.02257182956756592
60,1,49,2023-09-28 17:56:06.893672,[0.3344277  0.39553702 0.26453567],-6.0,10.0,-0.9163930714130402,-0.1222572922706604,-0.901115745306015,-0.21415315461232454,7.840558854250494,-19.735928975438853,-2.805884317709674,-0.1424337416752817,0.026566598376408387
61,1,50,2023-09-28 17:56:06.923765,[-0.3300897  -1.         -0.31618142],-6.0,10.0,-0.9989154934883118,-0.2013026475906372,-1,-0.25590646085718155,7.921281912990551,-33.68988392247008,-4.668081776230298,-0.14150589042539596,0.02192734212697983
62,1,51,2023-09-28 17:56:06.955975,[-1.          0.11387587  0.0874474 ],-6.0,10.0,-1,-0.17944079637527466,-0.9715310335159302,-0.24377956606082649,7.897836583050931,-29.63707568152821,-4.127222268312861,-0.1417753769764261,0.023274774882130395
63,1,52,2023-09-28 17:56:06.982709,[-0.19782937 -0.66157246  0.14504802],-6.0,10.0,-1,-0.143178790807724,-1,-0.2297604858634758,7.87073302800272,-24.951899079573614,-3.5019712915110213,-0.14208691209192276,0.0248324504596138
64,1,53,2023-09-28 17:56:07.008533,[-0.43652415 -0.39446902 -0.10084265],-6.0,10.0,-1,-0.1683894544839859,-1,-0.24110528451779367,7.892666305401068,-28.74333078984664,-4.007949311493598,-0.14183480545516014,0.023571917275800706
65,1,54,2023-09-28 17:56:07.032920,[-0.06028497 -0.85724497  0.19005418],-6.0,10.0,-1,-0.12087590992450714,-1,-0.21972418946602823,7.851329521634321,-21.59776882354663,-3.054352472184859,-0.14230994090075494,0.025947594503774644
66,1,55,2023-09-28 17:56:07.060504,[-0.94005674  0.36650407 -0.6821152 ],-6.0,10.0,-1,-0.29140470921993256,-0.9083739817142487,-0.28444703520197684,7.976460356723822,-43.22814386850066,-5.940991392008168,-0.14087165543995608,0.018756167199780353
67,1,56,2023-09-28 17:56:07.085335,[-0.35078728  0.1851027  -0.37822843],-6.0,10.0,-1,-0.3859618157148361,-0.8620983064174652,-0.31506169245130655,8.035648694072526,-53.45956232122664,-7.306405105328271,-0.1401913297233043,0.015354538616521498
68,1,57,2023-09-28 17:56:07.110461,[-0.36093444 -0.9674444   0.33457732],-6.0,10.0,-1,-0.3023174852132797,-1,-0.3013728983459759,8.009183692135554,-48.88476733122514,-6.695884888230525,-0.1404955251478672,0.016875515739336017
69,1,58,2023-09-28 17:56:07.135079,[-0.5248345  -0.02535421 -0.82483864],-6.0,10.0,-1,-0.5085271447896957,-1,-0.39416724515536306,8.188586095967036,-79.89663803492233,-10.834512755929193,-0.13843342855210305,0.006565032760515215
70,1,59,2023-09-28 17:56:07.172081,[-0.06812334 -1.         -0.85014266],-6.0,10.0,-1,-0.7210628092288971,-1,-0.4898082941530037,8.373492124029141,-111.85987660993383,-15.100103541223966,-0.13630807190771102,-0.004061750461444857
71,1,60,2023-09-28 17:56:07.199974,[-0.07714152  0.27395904 -0.2224868 ],-6.0,10.0,-1,-0.776684507727623,-0.9315102398395538,-0.49090033743286077,8.375603407703531,-112.22483747406206,-15.14880867150559,-0.13628380427926975,-0.004183088603651193
72,1,61,2023-09-28 17:56:07.227354,[-0.9835919  0.7920493 -1.       ],-6.0,10.0,-1,-1,-0.7334979176521301,-0.49540409294345855,8.384310668357353,-113.72999256570384,-15.349676167278252,-0.1361837208234787,-0.004683505882606506
73,1,62,2023-09-28 17:56:07.255051,[-0.87345916  0.41613793  0.5114155 ],-6.0,10.0,-1,-0.8721461296081543,-0.6294634342193604,-0.4123728740479225,8.223783645159317,-85.98095921081568,-11.646483804537343,-0.13802885902115727,0.004542185105786394
74,1,63,2023-09-28 17:56:07.285406,[-0.16480625 -0.10154974 -0.35933036],-6.0,10.0,-1,-0.9619787186384201,-0.6548508703708649,-0.4488087005303784,8.294226243025399,-98.15781242125247,-13.271521665654879,-0.13721917398821382,0.0004937599410690663
75,1,64,2023-09-28 17:56:07.309897,[-1.          0.11524773 -0.25725687],-6.0,10.0,-1,-1,-0.6260389387607574,-0.44704755244234085,8.290821356721858,-97.56923673023032,-13.192974460928403,-0.13725831061239244,0.0006894430619621278
76,1,65,2023-09-28 17:56:07.334819,[ 0.18549395 -0.89810807 -0.28996617],-6.0,10.0,-0.9536265134811401,-1,-0.850565955042839,-0.5476673483906078,8.485352962221842,-131.19637253614113,-17.68061736022111,-0.13502231514687538,-0.010490534265623089
77,1,66,2023-09-28 17:56:07.364099,[-0.12514722 -0.36493683 -1.        ],-6.0,10.0,-0.9849133193492889,-1,-0.9418001621961594,-0.5890043228624153,8.565271112867336,-145.01118940461922,-19.524246421663726,-0.13410371571416854,-0.015083531429157263
78,1,67,2023-09-28 17:56:07.391481,[-0.28913063 -1.         -1.        ],-6.0,10.0,-1,-1,-1,-0.61533003,8.61616748,-153.80924073000003,-20.698372960000004,-0.1335187,-0.01800861
80,2,0,2023-09-28 17:56:07.443090,[0.39188087 0.6338153  0.5626817 ],-6.0,10.0,0.2199457,1,0.16049574,-0.22657360312917713,7.864571721383076,-23.886842869770987,-3.359836321561299,-0.1421577317082405,0.025186548541202548
81,2,1,2023-09-28 17:56:07.473105,[0.8855461  0.00128198 0.7608595 ],-6.0,10.0,0.44133222,1,0.16081624,-0.2247253468094158,7.8609984258315375,-23.269155607706764,-3.2774040896999455,-0.14219880407090188,0.025391910354509356
82,2,2,2023-09-28 17:56:07.503181,[ 0.29748952  0.34084082 -0.5735662 ],-6.0,10.0,0.51570463,0.8566084504127502,0.24602644,-0.24652543626260665,7.903145265441039,-30.554745502963144,-4.249688079312257,-0.14171435763860873,0.022969678193043706
83,2,3,2023-09-28 17:56:07.527532,[0.75328314 0.49077106 0.33018923],-6.0,10.0,0.7040254,0.9391557574272156,0.36871922,-0.3058219518300336,8.017785195538066,-50.37164100559723,-6.8943126736195,-0.14039665729266593,0.0163811764633296
84,2,4,2023-09-28 17:56:07.553435,[-0.3573265  -0.44435132  0.48191237],-6.0,10.0,0.61469376,1,0.2576314,-0.2667319122312355,7.942211118980389,-37.30774977167891,-5.150896907513104,-0.14126532483930587,0.02072451419652939
85,2,5,2023-09-28 17:56:07.582134,[ 0.7275665  0.7335408 -0.8989752],-6.0,10.0,0.7965854,0.7752562016248703,0.44101658,-0.30301614058661075,8.012360627134115,-49.4339388880453,-6.769173492162838,-0.14045900865363087,0.016692933268154367
86,2,6,2023-09-28 17:56:07.612223,[ 0.8947927   0.28374314 -0.48264015],-6.0,10.0,1,0.6545961648225784,0.5119524,-0.29813496498640024,8.002923687640374,-47.80265000245497,-6.551473060393452,-0.14056747922252444,0.017235286112622195
87,2,7,2023-09-28 17:56:07.640381,[0.47969794 0.8452611  0.91906977],-6.0,10.0,1,0.8843636065721512,0.7232677,-0.4351642540905949,8.267846979908484,-93.5978384210768,-12.662979354440532,-0.1375223839090979,0.0020098095454894604
88,2,8,2023-09-28 17:56:07.664284,[-0.11271077  0.55344355  0.99184394],-6.0,10.0,0.9718223065137863,1,0.86162853,-0.5353164688257266,8.461474595063072,-127.06870858555781,-17.129768131627408,-0.13529677913720609,-0.009118214313969614
89,2,9,2023-09-28 17:56:07.691365,[-0.19294357 -0.44646502  0.5535841 ],-6.0,10.0,0.9235864132642746,1,0.7500123,-0.4855232776311922,8.365207758753638,-110.42782408834442,-14.908991804351173,-0.13640329449708463,-0.0035856375145769115
90,2,10,2023-09-28 17:56:07.719104,[0.5971192  0.49228692 0.03023016],-6.0,10.0,1,1,0.873084,-0.5402178339121628,8.470950567563515,-128.70674479744483,-17.348369014482465,-0.13518785991306306,-0.009662810434684754
91,2,11,2023-09-28 17:56:07.742592,[-0.6019993  1.         0.9308772],-6.0,10.0,0.8495001792907715,1,1,-0.5986845283863831,8.583986176880341,-148.24631409072924,-19.955983588032687,-0.13388860003585815,-0.016159109820709228
92,2,12,2023-09-28 17:56:07.767479,[-1.         -0.2708332   0.03507948],-6.0,10.0,0.5995001792907715,1,0.9322917014360428,-0.5704657940326023,8.529429957129699,-138.81561306969573,-18.697428035854067,-0.13451568302149772,-0.013023694892511373
93,2,13,2023-09-28 17:56:07.791607,[ 0.03235126  0.6919663  -0.10089725],-6.0,10.0,0.607587993144989,0.9747756868600845,1,-0.5895107971487331,8.566250296487551,-145.18045311110663,-19.5468351748335,-0.13409246073002815,-0.015139806349859238
94,2,14,2023-09-28 17:56:07.828672,[-0.6882347  -0.36630678  0.9672015 ],-6.0,10.0,0.43552932143211365,1,0.9084233045578003,-0.5612007531581211,8.511517544772367,-135.71923640944408,-18.284207212852202,-0.13472157281870842,-0.011994245906457895
95,2,15,2023-09-28 17:56:07.857540,[0.1494875  0.20698929 0.83863497],-6.0,10.0,0.47290119528770447,1,0.9601706266403198,-0.5841507012305546,8.555887444379072,-143.38910905525134,-19.307774896882737,-0.13421157397265435,-0.014544240136728288
96,2,16,2023-09-28 17:56:07.883393,[0.49947357 0.4249277  0.8749243 ],-6.0,10.0,0.5977695882320404,1,1,-0.6009501037059117,8.588366289164762,-149.0034693625157,-20.057028247283665,-0.13383825391764642,-0.016410840411767963
98,3,0,2023-09-28 17:56:07.941118,[ 0.42483056 -0.49634016 -0.5787869 ],-6.0,10.0,1,0.8553032726049423,0.7805799,-0.44776468381166895,8.29220781070256,-97.80890203385977,-13.224958520000436,-0.13724237435974068,0.0006097617987034509
99,3,1,2023-09-28 17:56:07.967255,[-0.6417142   0.03853726 -0.9654905 ],-6.0,10.0,0.8395714461803436,0.6139306426048279,0.79021424,-0.3670854184080081,8.136227897588816,-70.84589153595633,-9.626663282997164,-0.1390352469242665,0.00957412462133243
100,3,2,2023-09-28 17:56:09.131946,[-0.21953446  0.01186955  0.26712286],-6.0,10.0,0.7846878319978714,0.6807113587856293,0.79318166,-0.39223533332949867,8.18485106643703,-79.25099310271845,-10.748349488495641,-0.13847635992601115,0.0067796896300557005
101,3,3,2023-09-28 17:56:09.148591,[-0.04722315  0.06382263  0.3425914 ],-6.0,10.0,0.7728820443153381,0.7663592100143433,0.80913734,-0.42841452680885816,8.254797507163792,-91.34207956352039,-12.361941517675074,-0.13767237784869205,0.0027597792434602073
102,3,4,2023-09-28 17:56:09.165305,[0.0182488  0.01379824 0.32306862],-6.0,10.0,0.7774442434310913,0.8471263647079468,0.8125869,-0.4590967371436575,8.314116447144405,-101.59607425741034,-13.730368098607125,-0.13699055095236318,-0.0006493552381841641
103,3,5,2023-09-28 17:56:09.182678,[-0.0289036   0.03753757  0.32659233],-6.0,10.0,0.7702183425426483,0.9287744462490082,0.8219713,-0.4929397363191853,8.379546245550426,-112.90640458187173,-15.239765861835666,-0.1362384843040181,-0.004409688479909482
104,3,6,2023-09-28 17:56:09.201795,[-0.00903189  0.09410453  0.39476275],-6.0,10.0,0.7679603695869446,1,0.8454974,-0.5298922298906135,8.450987733121853,-125.25592793344303,-16.887847075121368,-0.1354173177802086,-0.008515521098957056
105,3,7,2023-09-28 17:56:09.236509,[-0.02140063  0.0996902   0.4584905 ],-6.0,10.0,0.7626102119684219,1,0.87042,-0.5411555286852407,8.4727634441248,-129.02012239060747,-17.39019020136174,-0.1351670222514391,-0.009766998742804525
106,3,8,2023-09-28 17:56:09.265079,[-0.02601659  0.14340508  0.49446225],-6.0,10.0,0.7561060637235641,1,0.9062712,-0.557347124090581,8.50406719524179,-134.43135357507217,-18.112335356439914,-0.13480720902020932,-0.01156606489895344
107,3,9,2023-09-28 17:56:09.288442,[-0.02121013  0.08656716  0.503487  ],-6.0,10.0,0.750803530216217,1,0.927913,-0.5671336527822304,8.52298781737898,-137.7020114638214,-18.548814536087477,-0.13458973060483934,-0.012653456975803376
108,3,10,2023-09-28 17:56:09.312008,[0.03026104 0.06675911 0.45326042],-6.0,10.0,0.7583687901496887,1,0.9446028,-0.5745759652612495,8.53737628817175,-140.1892322943096,-18.88074167265173,-0.13442434588308336,-0.013480380584583278
109,3,11,2023-09-28 17:56:09.343859,[0.04074562 0.08196962 0.4469247 ],-6.0,10.0,0.7685551941394806,1,0.96509516,-0.583705856328993,8.555027410902719,-143.24044188914942,-19.287934814273086,-0.13422145941491126,-0.014494812925443655
111,4,0,2023-09-28 17:56:09.397667,[ 0.04965174  0.00945938 -0.02732569],-6.0,10.0,0.541494,0.9931685775518417,-0.16900909,-0.07592205125111634,7.573312054418825,26.460905767876923,3.3592228922002123,-0.14550554397219742,0.041925609860987076
