total_timesteps,episode,timestep,timestamp,action,alpha,vel,wing_spread,tail_pitch,tail_spread,f_x,f_y,f_z,m_x,m_y,m_z
0,0,0,2023-09-28 17:54:27.393730,[ 0.59472156  0.20784366 -0.37269187],-6.0,10.0,-0.76541644,0.9068270325660706,0.9992697,-0.5709929372927625,8.530449100766008,-138.9917843472412,-18.720938625257208,-0.13450396872682752,-0.013082266365862488
1,0,1,2023-09-28 17:54:27.430226,[-1.          1.          0.26456273],-6.0,10.0,-1,0.9729677140712738,1,-0.6031655013320733,8.59264939124201,-149.7438552491789,-20.155834981410468,-0.13378902285928726,-0.016656995703563694
2,0,2,2023-09-28 17:54:27.478289,[0.50418246 0.8314917  0.43967223],-6.0,10.0,-0.8739543855190277,1,1,-0.6141956194696713,8.61397428630803,-153.43012073076414,-20.64777825034734,-0.1335439091228962,-0.01788256438551903
3,0,3,2023-09-28 17:54:27.531459,[-0.6852811   0.9540591  -0.34853923],-6.0,10.0,-1,0.9128651916980743,1,-0.5761193662641335,8.540360196777325,-140.70503690947342,-18.949577357380356,-0.13439004808301927,-0.01365186958490372
4,0,4,2023-09-28 17:54:27.581640,[0.16828501 0.18831265 0.31061006],-6.0,10.0,-0.9579287469387054,0.9905177056789398,1,-0.6106843562779712,8.607185844137412,-152.256656572098,-20.49117591199752,-0.13362193719382287,-0.017492424030885696
5,0,5,2023-09-28 17:54:27.644178,[-0.0241195   0.99490905  0.15879095],-6.0,10.0,-0.9639586210250854,1,1,-0.6150056575892258,8.615540360005836,-153.70083547031928,-20.683905950479474,-0.133525908275795,-0.017972568621025087
6,0,6,2023-09-28 17:54:27.694033,[ 0.42873108 -0.0564155   1.        ],-6.0,10.0,-0.8567758500576019,1,0.9858961254358292,-0.6076942690966416,8.601405008920175,-151.25736943609763,-20.357818023710216,-0.1336883835756302,-0.017160192121849063
7,0,7,2023-09-28 17:54:27.755581,[ 0.9103904  -0.26836693 -0.16842723],-6.0,10.0,-0.6291782557964325,0.9578931927680969,0.9188043922185898,-0.558045047058395,8.505416512979563,-134.66459943091562,-18.14346272080442,-0.13479169962092455,-0.011643611895377222
8,0,8,2023-09-28 17:54:27.805760,[0.68551254 0.5835254  0.6017356 ],-6.0,10.0,-0.45780012011528015,1,1,-0.6104502310810376,8.606733202090005,-152.17841193128277,-20.480733928214278,-0.13362713997597694,-0.01746641012011528
9,0,9,2023-09-28 17:54:27.866420,[-0.16320652 -0.24959987 -0.515763  ],-6.0,10.0,-0.4986017495393753,0.8710592538118362,0.9376000314950943,-0.5283347784594863,8.447976660355007,-124.73542766516032,-16.81838474129309,-0.13545192781201143,-0.00834247093994292
11,1,0,2023-09-28 17:54:27.980359,[ 0.34734237 -0.93837804  0.64945817],-6.0,10.0,-0.35806742,1,0.10638301,-0.207424991643219,7.827551072510223,-17.48737691116379,-2.5058082492875675,-0.14258325640792846,0.027314172039642336
12,1,1,2023-09-28 17:54:28.032355,[-0.76899123  0.00776482  0.01519775],-6.0,10.0,-0.55031526,1,0.108324215,-0.21002876401522638,7.832585032429438,-18.35755763788865,-2.621936497079096,-0.14252539479966164,0.027024863998308182
13,1,2,2023-09-28 17:54:28.097651,[-0.51242065  0.84812903 -0.42459083],-6.0,10.0,-0.6784204,0.8938522934913635,0.3203565,-0.29129393560193617,7.989697697497077,-45.51637798216708,-6.246363149846355,-0.14071950209773476,0.017995400488673756
14,1,3,2023-09-28 17:54:28.147702,[0.04276526 0.6446786  0.26343775],-6.0,10.0,-0.66772914,0.9597117304801941,0.48152614,-0.3702964189893732,8.142435832046122,-71.91900793024853,-9.769873908926044,-0.1389638913557917,0.009217346778958534
15,1,4,2023-09-28 17:54:28.209535,[-0.27177978 -0.939692    0.8765919 ],-6.0,10.0,-0.7356741,1,0.24660313,-0.2739225058315087,7.95611293327425,-39.71084615289019,-5.471597382085286,-0.14110553387041092,0.019925559352054596
16,1,5,2023-09-28 17:54:28.260491,[0.06858599 0.09552944 0.10823774],-6.0,10.0,-0.71852756,1,0.2704855,-0.2845152487514305,7.976592236252766,-43.250940836728084,-5.944033716313802,-0.14087013958330155,0.01874858791650772
17,1,6,2023-09-28 17:54:28.321359,[-0.83627415  0.0109812   0.00480938],-6.0,10.0,-0.9275961,1,0.2732308,-0.2876322508213806,7.98261844025467,-44.2926429285054,-6.083052008633576,-0.140800872870636,0.018402254353179933
18,1,7,2023-09-28 17:54:28.372783,[ 0.03283656 -0.7172181   0.2608179 ],-6.0,10.0,-0.919387,1,0.093926266,-0.20687133247235298,7.826480664779883,-17.302344016260367,-2.481115050266943,-0.14259555994505882,0.027375689725294115
19,1,8,2023-09-28 17:54:28.434044,[-0.9351763  -0.44067895 -0.9827307 ],-6.0,10.0,-1,0.7543173283338547,-0.016243473,-0.15981630018311063,7.735507602354014,-1.5765522251955735,-0.3824606101667342,-0.1436412273292642,0.032604026646321047
20,1,9,2023-09-28 17:54:28.485659,[ 0.38303447 -0.08632374 -0.25330317],-6.0,10.0,-0.9042413830757141,0.690991535782814,-0.037824407,-0.1527068470919566,7.721762659711116,0.7994269978681141,-0.06537900230126303,-0.1437992151757343,0.033393965878671494
21,1,10,2023-09-28 17:54:28.546184,[-0.9648841  -0.27547407 -0.78352046],-6.0,10.0,-1,0.495111420750618,-0.106692925,-0.14155883142235454,7.700209829416552,4.5250938346491205,0.43182249656298854,-0.144046948857281,0.034632634286405055
22,1,11,2023-09-28 17:54:28.598081,[-0.47978973 -0.33907378  0.22722316],-6.0,10.0,-1,0.5519172102212906,-0.19146137,-0.11777815881220004,7.654233862370254,12.47259462096275,1.4924404949758787,-0.14457540824861778,0.03727493124308889
23,1,12,2023-09-28 17:54:28.658835,[ 0.42552805 -0.49307895  0.1702429 ],-6.0,10.0,-0.8936179876327515,0.5944779366254807,-0.31473112,-0.08017727354002213,7.58153881751071,25.03881047892461,3.169439978115014,-0.1454109834768884,0.041452807384441986
24,1,13,2023-09-28 17:54:28.708947,[-0.14079797  0.1062125  -0.42160738],-6.0,10.0,-0.928817480802536,0.48907609283924103,-0.288178,-0.10126595138823588,7.62231026135059,17.99097434205157,2.2288849460846802,-0.14494234619137253,0.039109620956862684
25,1,14,2023-09-28 17:54:28.770148,[ 0.61215556  0.12213039 -0.75475544],-6.0,10.0,-0.775778591632843,0.3003872334957123,-0.2576454,-0.12848501252589464,7.674933779550063,8.894364109846013,1.0149148193450994,-0.14433747816609124,0.03608528083045615
26,1,15,2023-09-28 17:54:28.819835,[-0.00912422  0.24816167  0.45138407],-6.0,10.0,-0.778059646487236,0.4132332503795624,-0.19560498,-0.1269588500657658,7.671983198793814,9.404407604021072,1.0829816650668458,-0.14437139288742742,0.036254854437137135
27,1,16,2023-09-28 17:54:28.881497,[-0.254202   -0.76101184  0.16265893],-6.0,10.0,-0.8416101485490799,0.45389798283576965,-0.38585794,-0.085091458111877,7.591039574349629,23.396489995010707,2.9502673462102864,-0.14530177937529162,0.040906786876458115
28,1,17,2023-09-28 17:54:28.932937,[ 0.3638221  -0.284276   -0.69538784],-6.0,10.0,-0.7506546229124069,0.28005102276802063,-0.45692694,-0.10550263577557378,7.630501184499443,16.57507441980325,2.0399288224094105,-0.1448481976494317,0.038638878247158476
