total_timesteps,episode,timestep,timestamp,action,alpha,vel,wing_spread,tail_pitch,tail_spread,f_x,f_y,f_z,m_x,m_y,m_z
76,2,3,2023-09-28 18:36:24.896270,[ 0.61630166 -0.76443726 -0.10210741],-6.0,10.0,0.42227364,0.9144674688577652,-0.40216005,0.012963459448904258,7.401466733732119,56.16644344382381,7.3235166694211316,-0.147480777543309,0.05180177771654493
77,2,4,2023-09-28 18:36:24.930437,[ 0.30501425 -0.23146659 -0.90168273],-6.0,10.0,0.4985272,0.689046785235405,-0.46002668,-0.009202327528009147,7.4443205885541515,48.758637436139345,6.334922570250793,-0.14698820449937758,0.04933891249688788
78,2,5,2023-09-28 18:36:24.964220,[ 0.14038563 -0.9562709  -0.87666404],-6.0,10.0,0.5336236,0.46988077461719513,-0.6990944,-0.003706456512790418,7.433695237924728,50.59535752942545,6.580038417529549,-0.14711033496638243,0.04994956483191218
79,2,6,2023-09-28 18:36:24.998365,[-0.4615842  -0.8668594   0.53640103],-6.0,10.0,0.41822752,0.6039810329675674,-0.9158093,0.09634316172623736,7.240265975995941,84.03193994490854,11.04225139099019,-0.1493336598161386,0.06106618908069305
80,2,7,2023-09-28 18:36:25.034126,[0.49253297 0.40214622 0.636618  ],-6.0,10.0,0.54136074,0.7631355375051498,-0.8152727,0.12851581935688372,7.178065504576692,94.78404212507054,12.477151921317015,-0.1500486077634863,0.06464092881743153
81,2,8,2023-09-28 18:36:25.067818,[ 0.98604727 -0.23003966  0.83468485],-6.0,10.0,0.78787255,0.9718067497014999,-0.8727826,0.23244002749621517,6.977145368840651,129.51551248523512,17.1121716043312,-0.152358034611027,0.07618806305513504
82,2,9,2023-09-28 18:36:25.101468,[ 0.3978399   0.10986614 -0.49985152],-6.0,10.0,0.88733256,0.8468438684940338,-0.84531605,0.1737887852032563,7.090537770607038,109.91426731092827,14.496326198065233,-0.15105467367118347,0.06967125835591736
83,2,10,2023-09-28 18:36:25.135899,[0.85348296 0.26014292 0.40379333],-6.0,10.0,1,0.9477922022342682,-0.78028035,0.18546460477793775,7.067964519429321,113.8163262127868,15.017067751096025,-0.15131413632839863,0.07096857164199309
84,2,11,2023-09-28 18:36:25.169945,[-0.257277   -0.67463356  0.5554061 ],-6.0,10.0,0.9356807470321655,1,-0.9489387,0.2791135240437699,6.886909942182045,145.11379503142788,19.19380955035214,-0.1533952234231949,0.08137400711597444
85,2,12,2023-09-28 18:36:25.203813,[ 0.827466    0.50360394 -0.8255917 ],-6.0,10.0,1,0.7936020791530609,-0.82303774,0.14659397903280397,7.143114395869913,100.8257630887631,13.28343784286306,-0.15045034464517343,0.06664961322586711
86,2,13,2023-09-28 18:36:25.238088,[ 0.99454236  0.0541513  -0.40936673],-6.0,10.0,1,0.6912603974342346,-0.8094999,0.10447882620785798,7.224537024664808,86.75087901466614,11.405102026870468,-0.14951445236017463,0.06197015180087311
87,2,14,2023-09-28 18:36:25.271826,[0.579298  0.6160135 0.9922333],-6.0,10.0,1,0.9393187165260315,-0.65549654,0.1297440449096559,7.175690935174665,95.19451510480701,12.531930780970654,-0.15007590166465903,0.0647773983232951
88,2,15,2023-09-28 18:36:25.306050,[-0.01326019  0.3245399   1.        ],-6.0,10.0,0.9966849535703659,1,-0.57436156,0.11110283781013008,7.211730602233748,88.9646236921455,11.700532944331805,-0.1496616526180029,0.06270615309001445
90,3,0,2023-09-28 18:36:25.397571,[ 0.6436821   0.18676746 -0.05571169],-6.0,10.0,-0.3467596,0.9860720783472061,0.29465407,-0.29019843491761893,7.987579729507397,-45.15026165346824,-6.197503819325804,-0.14074384655738625,0.018117122786931235
91,3,1,2023-09-28 18:36:25.431755,[-0.5555062   1.          0.84506416],-6.0,10.0,-0.48563614,1,0.5446541,-0.4057950874028492,8.211066590978842,-83.7826629140322,-11.353114520167074,-0.13817503205771448,0.005273050288572313
92,3,2,2023-09-28 18:36:25.465341,[-1.         -0.57543683 -0.0506047 ],-6.0,10.0,-0.7356361,0.9873488247394562,0.40079486,-0.341026706972165,8.085847722146186,-62.137070174097545,-8.464444752958558,-0.13961432940061855,0.012469537003092779
93,3,3,2023-09-28 18:36:25.499466,[ 0.07870495  0.38781953 -0.18645293],-6.0,10.0,-0.7159599,0.9407355934381485,0.49774975,-0.3734865753030716,8.14860346758594,-72.98515817028654,-9.912154880516995,-0.13889299899326507,0.008862884966325375
94,3,4,2023-09-28 18:36:25.532860,[-0.64195055 -0.6699972   0.8817742 ],-6.0,10.0,-0.87644756,1,0.33025044,-0.3128307569382477,8.031335552080613,-52.713983672762375,-7.206905381445847,-0.14024090606803893,0.015602420340194705
95,3,5,2023-09-28 18:36:25.567104,[ 0.19570231 -0.09624565  0.7533357 ],-6.0,10.0,-0.827522,1,0.30618903,-0.30156279150226595,8.009550818904382,-48.94822962405728,-6.704354123001061,-0.14049130529994966,0.016854416499748233
96,3,6,2023-09-28 18:36:25.601185,[0.545619   0.12214756 0.7897531 ],-6.0,10.0,-0.6911172,1,0.33672592,-0.31407674924114226,8.033744470532875,-53.13039430038975,-7.262476638154946,-0.14021321735019684,0.015463976750984192
97,3,7,2023-09-28 18:36:25.635221,[ 0.5700009   0.01081336 -0.7804066 ],-6.0,10.0,-0.548617,0.8048983514308929,0.33942926,-0.28421030610530845,7.9760026804702635,-43.14902900439409,-5.930433274296758,-0.1408769160865487,0.018782470432743507
98,3,8,2023-09-28 18:36:25.670535,[ 0.3281865  -0.31496227 -0.4010079 ],-6.0,10.0,-0.46657038,0.7046463787555695,0.2606887,-0.24319116776135208,7.89669901300528,-29.440432969843854,-4.100979704156302,-0.14178845249419217,0.023340152470960884
99,3,9,2023-09-28 18:36:25.704028,[-0.73821324  0.21964312 -0.7879782 ],-6.0,10.0,-0.6511237,0.5076518356800079,0.31559947,-0.23428673625502322,7.879483778759711,-26.464571960428753,-3.703842058974035,-0.14198632874988837,0.02432953374944187
100,3,10,2023-09-28 18:36:26.860200,[-0.2876836   0.1487776   0.45159233],-6.0,10.0,-0.72304463,0.6205499172210693,0.35279387,-0.26135422543388137,7.9318142578388375,-35.51052684400316,-4.91105207635111,-0.1413848289903582,0.021322034951790962
101,3,11,2023-09-28 18:36:26.894420,[-0.14856482  0.21635449  0.49978733],-6.0,10.0,-0.76018584,0.7454967498779297,0.4068825,-0.29967001235718005,8.005891445890548,-48.31566283376957,-6.61993617313023,-0.14053336705872935,0.017064725293646665
102,3,12,2023-09-28 18:36:26.928467,[-0.07877499  0.19931328  0.521168  ],-6.0,10.0,-0.77987957,0.8757887482643127,0.45671082,-0.34334093314383873,8.090321892744756,-62.910484560670916,-8.567659240215209,-0.13956290215235914,0.012212400761795694
103,3,13,2023-09-28 18:36:26.962096,[-0.12463605  0.22465992  0.520324  ],-6.0,10.0,-0.8110386,1,0.5128758,-0.39442348543384553,8.189081493838769,-79.98227353599117,-10.845941072349511,-0.13842773432369232,0.0065365616184616115
104,3,14,2023-09-28 18:36:26.996316,[-0.10478032  0.2799766   0.58253205],-6.0,10.0,-0.83723366,1,0.58286995,-0.4261566090939331,8.250432199581605,-90.58748346319244,-12.261238387589417,-0.1377225537979126,0.00301065898956299
105,3,15,2023-09-28 18:36:27.030499,[-0.11722988  0.28175855  0.6399646 ],-6.0,10.0,-0.86654115,1,0.6533096,-0.45811821297386174,8.312224633749466,-101.26905147986459,-13.686725920634233,-0.13701229593391417,-0.0005406303304290802
106,3,16,2023-09-28 18:36:27.064671,[-0.12124354  0.3229456   0.67450476],-6.0,10.0,-0.896852,1,0.734046,-0.4947223902104187,8.382992709740144,-113.50216751232192,-15.319272225384674,-0.1361988697731018,-0.004607761134490962
107,3,17,2023-09-28 18:36:27.098548,[-0.11722481  0.26652145  0.68200326],-6.0,10.0,-0.9261582,1,0.80067635,-0.5249698093293,8.44147105336998,-123.61085498185204,-16.66830711808678,-0.13552670490379334,-0.007968585481033331
108,3,18,2023-09-28 18:36:27.131997,[-0.06535584  0.24629319  0.6304536 ],-6.0,10.0,-0.94249713,1,0.8622496,-0.5528248299715806,8.49532409327839,-132.9200028805022,-17.910641038732493,-0.134907704445076,-0.011063587774620055
109,3,19,2023-09-28 18:36:27.165676,[-0.05395752  0.2615466   0.6225141 ],-6.0,10.0,-0.9559865,1,0.92763627,-0.5823702280876923,8.552445196302871,-142.79407493090676,-19.228365794711078,-0.13425114004249572,-0.014346409787521365
