total_timesteps,episode,timestep,timestamp,action,alpha,vel,wing_spread,tail_pitch,tail_spread,f_x,f_y,f_z,m_x,m_y,m_z
32,1,21,2023-09-28 18:37:07.109128,[ 0.5344981  -0.21898955 -0.46643066],-6.0,10.0,-0.3294525295495987,0.48154890537261963,-0.22267531,-0.11104202976973256,7.641210679554816,14.723808946955382,1.7928718502699286,-0.14472510000511707,0.038023390025585274
33,1,22,2023-09-28 18:37:07.140543,[ 0.6273105 -0.7318951 -0.4704157],-6.0,10.0,-0.17262490093708038,0.36394497752189636,-0.40564907,-0.09144838101990516,7.60332962530515,21.2720063591477,2.6667485845122307,-0.14516051442177988,0.04020046210889943
34,1,23,2023-09-28 18:37:07.169565,[-1.         -1.         -0.41917866],-6.0,10.0,-0.4226249009370804,0.25915031135082245,-0.65564907,-0.08367340729592279,7.588298009438784,23.870402577702606,3.013512412601844,-0.14533329161564618,0.041064348078230804
35,1,24,2023-09-28 18:37:07.198767,[-0.89820814  0.16104913 -1.        ],-6.0,10.0,-0.6471769362688065,0.009150311350822449,-0.6153868,-0.1596206811224519,7.735129405503407,-1.511176335123418,-0.37373600006135377,-0.14364557441950107,0.03262576209750535
36,1,25,2023-09-28 18:37:07.230755,[0.35785484 0.30910063 0.66251564],-6.0,10.0,-0.5577132254838943,0.17477922141551971,-0.5381116,-0.11902661998057634,7.656647553962448,12.055358898491388,1.4367591268662956,-0.1445476646670983,0.03713621333549152
37,1,26,2023-09-28 18:37:07.260103,[ 0.11438668 -0.02666414  0.32004273],-6.0,10.0,-0.5291165560483932,0.25478990375995636,-0.54477763,-0.0986303508394581,7.617214766956286,18.871792045453105,2.3464327305601693,-0.1450009150924565,0.03940246546228244
38,1,27,2023-09-28 18:37:07.289589,[ 0.32383907  0.31185675 -0.5980678 ],-6.0,10.0,-0.44815678894519806,0.10527294874191284,-0.46681345,-0.1382491685557998,7.693811147874547,5.631183164651711,0.5794334604113295,-0.14412049692098222,0.035000374604911136
39,1,28,2023-09-28 18:37:07.318254,[0.4994681  0.50587416 0.24271858],-6.0,10.0,-0.32328976690769196,0.16595259308815002,-0.3403449,-0.13382313405035753,7.685254147830691,7.110363896370519,0.776834599354055,-0.1442188532433254,0.03549215621662694
40,1,29,2023-09-28 18:37:07.347434,[-0.24459815 -0.16381979  0.16725302],-6.0,10.0,-0.38443930447101593,0.2077658474445343,-0.38129985,-0.12414049451980405,7.6665343780716215,10.346302027481485,1.2086803224167393,-0.14443402301067101,0.036568005053355106
41,1,30,2023-09-28 18:37:07.376698,[ 0.295411   -0.78174245 -0.4643426 ],-6.0,10.0,-0.3105865567922592,0.09168019890785217,-0.5767355,-0.13533145774391164,7.688170240304896,6.606282117984737,0.7095633626215418,-0.1441853349390242,0.035324564695120936
42,1,31,2023-09-28 18:37:07.406189,[-0.84402937  0.04325557 -1.        ],-6.0,10.0,-0.5215938985347748,-0.15831980109214783,-0.5659216,-0.20134284323249713,7.815792252249494,-15.454722912300541,-2.234544430169372,-0.14271841526150006,0.027989966307500322
43,1,32,2023-09-28 18:37:07.435365,[-0.6351553  -0.65532434 -0.49089563],-6.0,10.0,-0.6803827285766602,-0.2810437083244324,-0.72975266,-0.2547450517083095,7.919036521969399,-33.30174098491705,-4.616282928190606,-0.14153169951759312,0.02205638758796561
44,1,33,2023-09-28 18:37:07.464260,[-0.24884522 -0.93189776  0.45402503],-6.0,10.0,-0.7425940334796906,-0.16753745079040527,-0.96272707,-0.23559515389198776,7.8820133861911765,-26.901845134702302,-3.7621974855826537,-0.14195725280240026,0.024184154012001365
45,1,34,2023-09-28 18:37:07.493011,[-0.6358119   0.4284444   0.53626776],-6.0,10.0,-0.9015470147132874,-0.0334705114364624,-0.855616,-0.17733101003382007,7.769369374732053,-7.429968257302668,-1.1636166695083752,-0.143252011554804,0.030657947774019995
46,1,35,2023-09-28 18:37:07.522539,[-0.66401756 -0.73017085 -0.14558792],-6.0,10.0,-1,-0.06986749172210693,-1,-0.19677040127494813,7.806952197798233,-13.926612810087663,-2.0306135188626864,-0.14282002508277894,0.028498015413894656
47,1,36,2023-09-28 18:37:07.551853,[-0.5925916 -1.        -0.839137 ],-6.0,10.0,-1,-0.2796517461538315,-1,-0.2911733157692242,7.989464499153834,-45.47606683407472,-6.2409835053073985,-0.1407221825384617,0.018008802692308427
48,1,37,2023-09-28 18:37:07.583946,[-0.92472804 -0.60535085  0.3515271 ],-6.0,10.0,-1,-0.19176997244358063,-1,-0.2516265175996113,7.913007356025915,-32.259526885790095,-4.477196306942664,-0.1416010002755642,0.02240289137782097
49,1,38,2023-09-28 18:37:07.613043,[-0.32726276 -1.          0.09211981],-6.0,10.0,-1,-0.16874001920223236,-1,-0.24126303864100457,7.892971296705943,-28.796052217823725,-4.014985145388804,-0.14183129980797768,0.023554389039888383
50,1,39,2023-09-28 18:37:07.641831,[ 0.5578573   0.32169425 -0.5857213 ],-6.0,10.0,-0.8605356812477112,-0.3151703476905823,-0.9195764362812042,-0.2944953024490956,7.995887006734918,-46.58627478248774,-6.389144111229664,-0.1406483606122423,0.017639693061211603
51,1,40,2023-09-28 18:37:07.672557,[-0.56162566  0.4858476  -0.7113733 ],-6.0,10.0,-1,-0.4930136799812317,-0.798114538192749,-0.34239665348441783,8.088496285403208,-62.59490629849244,-8.525544367405034,-0.13958388614479073,0.012317320723953577
52,1,41,2023-09-28 18:37:07.702013,[0.0376476  0.47198188 0.28013277],-6.0,10.0,-0.9905880987644196,-0.42298048734664917,-0.6801190674304962,-0.2947000154568547,7.996282785216586,-46.654689869680844,-6.398274311375721,-0.1406438114342921,0.01761694717146059
53,1,42,2023-09-28 18:37:07.731665,[ 0.69431555  0.3511542  -0.0249685 ],-6.0,10.0,-0.8170092105865479,-0.42922261357307434,-0.5923305153846741,-0.2780918562559021,7.964173677428078,-41.10424306472248,-5.657550411013234,-0.14101288163875775,0.019462298193788658
54,1,43,2023-09-28 18:37:07.760825,[-0.40234482 -1.          0.12946272],-6.0,10.0,-0.9175954163074493,-0.3968569338321686,-0.8423305153846741,-0.3150165062707415,8.035561334123434,-53.4444610996818,-7.304389801675071,-0.1401923338606502,0.015359559303250947
55,1,44,2023-09-28 18:37:07.789951,[ 0.02795696 -1.          0.40965605],-6.0,10.0,-0.910606175661087,-0.29444292187690735,-1,-0.2970248004255581,8.000777369489413,-47.43163300622152,-6.501959720979892,-0.14059214954609872,0.017358637730493547
56,1,45,2023-09-28 18:37:07.818837,[-1.          0.13664365  0.29188788],-6.0,10.0,-1,-0.22147095203399658,-0.9658390879631042,-0.2615874160452761,7.932265093020868,-35.58845914633126,-4.921452377619313,-0.14137964697677166,0.021296124883858215
57,1,46,2023-09-28 18:37:07.848074,[ 0.6811731  -0.99074626 -1.        ],-6.0,10.0,-0.8297067284584045,-0.4714709520339966,-1,-0.3759593189714241,8.153384105344754,-73.81154910424993,-10.022439248125517,-0.13883804913396836,0.008588135669841766
58,1,47,2023-09-28 18:37:07.876983,[-0.24763101  0.41069627  0.5801743 ],-6.0,10.0,-0.8916144818067551,-0.3264273703098297,-0.8973259329795837,-0.29616484541226384,7.999114789797043,-47.144236040778566,-6.463605727386966,-0.14061125965750526,0.01745418828752625
59,1,48,2023-09-28 18:37:07.906431,[-0.5741974  -0.6897936   0.55214465],-6.0,10.0,-1,-0.18839120864868164,-1,-0.25010607389190675,7.910067831524353,-31.751394598675233,-4.409384517579041,-0.1416347879135132,0.02257182956756592
60,1,49,2023-09-28 18:37:07.935296,[0.3344277  0.39553702 0.26453567],-6.0,10.0,-0.9163930714130402,-0.1222572922706604,-0.901115745306015,-0.21415315461232454,7.840558854250494,-19.735928975438853,-2.805884317709674,-0.1424337416752817,0.026566598376408387
61,1,50,2023-09-28 18:37:07.964453,[-0.3300897  -1.         -0.31618142],-6.0,10.0,-0.9989154934883118,-0.2013026475906372,-1,-0.25590646085718155,7.921281912990551,-33.68988392247008,-4.668081776230298,-0.14150589042539596,0.02192734212697983
62,1,51,2023-09-28 18:37:07.994037,[-1.          0.11387587  0.0874474 ],-6.0,10.0,-1,-0.17944079637527466,-0.9715310335159302,-0.24377956606082649,7.897836583050931,-29.63707568152821,-4.127222268312861,-0.1417753769764261,0.023274774882130395
63,1,52,2023-09-28 18:37:08.025486,[-0.19782937 -0.66157246  0.14504802],-6.0,10.0,-1,-0.143178790807724,-1,-0.2297604858634758,7.87073302800272,-24.951899079573614,-3.5019712915110213,-0.14208691209192276,0.0248324504596138
64,1,53,2023-09-28 18:37:08.054706,[-0.43652415 -0.39446902 -0.10084265],-6.0,10.0,-1,-0.1683894544839859,-1,-0.24110528451779367,7.892666305401068,-28.74333078984664,-4.007949311493598,-0.14183480545516014,0.023571917275800706
65,1,54,2023-09-28 18:37:08.084135,[-0.06028497 -0.85724497  0.19005418],-6.0,10.0,-1,-0.12087590992450714,-1,-0.21972418946602823,7.851329521634321,-21.59776882354663,-3.054352472184859,-0.14230994090075494,0.025947594503774644
66,1,55,2023-09-28 18:37:08.115162,[-0.94005674  0.36650407 -0.6821152 ],-6.0,10.0,-1,-0.29140470921993256,-0.9083739817142487,-0.28444703520197684,7.976460356723822,-43.22814386850066,-5.940991392008168,-0.14087165543995608,0.018756167199780353
67,1,56,2023-09-28 18:37:08.143780,[-0.35078728  0.1851027  -0.37822843],-6.0,10.0,-1,-0.3859618157148361,-0.8620983064174652,-0.31506169245130655,8.035648694072526,-53.45956232122664,-7.306405105328271,-0.1401913297233043,0.015354538616521498
68,1,57,2023-09-28 18:37:08.173426,[-0.36093444 -0.9674444   0.33457732],-6.0,10.0,-1,-0.3023174852132797,-1,-0.3013728983459759,8.009183692135554,-48.88476733122514,-6.695884888230525,-0.1404955251478672,0.016875515739336017
69,1,58,2023-09-28 18:37:08.202242,[-0.5248345  -0.02535421 -0.82483864],-6.0,10.0,-1,-0.5085271447896957,-1,-0.39416724515536306,8.188586095967036,-79.89663803492233,-10.834512755929193,-0.13843342855210305,0.006565032760515215
70,1,59,2023-09-28 18:37:08.231544,[-0.06812334 -1.         -0.85014266],-6.0,10.0,-1,-0.7210628092288971,-1,-0.4898082941530037,8.373492124029141,-111.85987660993383,-15.100103541223966,-0.13630807190771102,-0.004061750461444857
71,1,60,2023-09-28 18:37:08.260969,[-0.07714152  0.27395904 -0.2224868 ],-6.0,10.0,-1,-0.776684507727623,-0.9315102398395538,-0.49090033743286077,8.375603407703531,-112.22483747406206,-15.14880867150559,-0.13628380427926975,-0.004183088603651193
72,1,61,2023-09-28 18:37:08.290082,[-0.9835919  0.7920493 -1.       ],-6.0,10.0,-1,-1,-0.7334979176521301,-0.49540409294345855,8.384310668357353,-113.72999256570384,-15.349676167278252,-0.1361837208234787,-0.004683505882606506
73,1,62,2023-09-28 18:37:08.318677,[-0.87345916  0.41613793  0.5114155 ],-6.0,10.0,-1,-0.8721461296081543,-0.6294634342193604,-0.4123728740479225,8.223783645159317,-85.98095921081568,-11.646483804537343,-0.13802885902115727,0.004542185105786394
74,1,63,2023-09-28 18:37:08.348106,[-0.16480625 -0.10154974 -0.35933036],-6.0,10.0,-1,-0.9619787186384201,-0.6548508703708649,-0.4488087005303784,8.294226243025399,-98.15781242125247,-13.271521665654879,-0.13721917398821382,0.0004937599410690663
75,1,64,2023-09-28 18:37:08.376742,[-1.          0.11524773 -0.25725687],-6.0,10.0,-1,-1,-0.6260389387607574,-0.44704755244234085,8.290821356721858,-97.56923673023032,-13.192974460928403,-0.13725831061239244,0.0006894430619621278
76,1,65,2023-09-28 18:37:08.405523,[ 0.18549395 -0.89810807 -0.28996617],-6.0,10.0,-0.9536265134811401,-1,-0.850565955042839,-0.5476673483906078,8.485352962221842,-131.19637253614113,-17.68061736022111,-0.13502231514687538,-0.010490534265623089
77,1,66,2023-09-28 18:37:08.434628,[-0.12514722 -0.36493683 -1.        ],-6.0,10.0,-0.9849133193492889,-1,-0.9418001621961594,-0.5890043228624153,8.565271112867336,-145.01118940461922,-19.524246421663726,-0.13410371571416854,-0.015083531429157263
78,1,67,2023-09-28 18:37:08.467004,[-0.28913063 -1.         -1.        ],-6.0,10.0,-1,-1,-1,-0.61533003,8.61616748,-153.80924073000003,-20.698372960000004,-0.1335187,-0.01800861
80,2,0,2023-09-28 18:37:08.538759,[0.39188087 0.6338153  0.5626817 ],-6.0,10.0,0.63919246,1,0.7093027,-0.4697635233757782,8.334738900526505,-105.16091421618506,-14.206106764559708,-0.13675351125831606,-0.0018345537084197977
81,2,1,2023-09-28 18:37:08.574128,[0.8855461  0.00128198 0.7608595 ],-6.0,10.0,0.860579,1,0.7096232,-0.467915266787796,8.331165604456405,-104.54322686448143,-14.123674520735703,-0.13679458362693786,-0.0016291918653106655
82,2,2,2023-09-28 18:37:08.603135,[ 0.29748952  0.34084082 -0.5735662 ],-6.0,10.0,0.9349514,0.8566084504127502,0.7948334,-0.45430292874578465,8.304848417575183,-99.99398349084123,-13.516564244061996,-0.13709708002787147,-0.0001167098606427372
83,2,3,2023-09-28 18:37:08.632100,[0.75328314 0.49077106 0.33018923],-6.0,10.0,1,0.9391557574272156,0.9175262,-0.5350950298714513,8.461046479751472,-126.99470368703902,-17.11989195426673,-0.13530170000285663,-0.00909360998571681
84,2,4,2023-09-28 18:37:08.660953,[-0.3573265  -0.44435132  0.48191237],-6.0,10.0,0.9106683731079102,1,0.8064383,-0.5110312617180633,8.414523194654922,-118.95259237017676,-16.046647894625625,-0.13583645040626527,-0.006419857968673705
85,2,5,2023-09-28 18:37:08.692763,[ 0.7275665  0.7335408 -0.8989752],-6.0,10.0,1,0.7752562016248703,0.9898235,-0.49264510014141033,8.378976615606726,-112.80793717125933,-15.2266250883069,-0.13624503177463532,-0.004376951126823368
86,2,6,2023-09-28 18:37:08.721539,[ 0.8947927   0.28374314 -0.48264015],-6.0,10.0,1,0.6545961648225784,1,-0.44189830417016035,8.280866143395643,-95.84835795766757,-12.96331798798915,-0.13737273835177422,0.0012615817588710748
87,2,7,2023-09-28 18:37:08.750724,[0.47969794 0.8452611  0.91906977],-6.0,10.0,1,0.8843636065721512,1,-0.5452936529574681,8.480763817717772,-130.40308352238583,-17.57475054390308,-0.13507506393427848,-0.010226790328607564
88,2,8,2023-09-28 18:37:08.782822,[-0.11271077  0.55344355  0.99184394],-6.0,10.0,0.9718223065137863,1,1,-0.597583629241376,8.58185777186666,-147.87839359646784,-19.90688348616537,-0.13391306446130277,-0.016036787693486217
89,2,9,2023-09-28 18:37:08.812350,[-0.19294357 -0.44646502  0.5535841 ],-6.0,10.0,0.9235864132642746,1,0.8883837461471558,-0.5477904380468417,8.485590935557227,-131.23750909925448,-17.68610715888914,-0.1350195798211813,-0.010504210894093514
91,3,0,2023-09-28 18:37:08.893249,[-0.5565879   0.95030713  0.8291944 ],-6.0,10.0,-0.8378012,1,-0.18677354,-0.07982214859703064,7.580852242620926,25.157493234872362,3.185278550572434,-0.1454188751422882,0.041492265711441045
92,3,1,2023-09-28 18:37:08.921896,[-1.         -0.64049673 -0.06645066],-6.0,10.0,-1,0.9833873361349106,-0.34689772,-0.011819358276949937,7.449380181335437,47.88402575984333,6.218202998848033,-0.14693004826051223,0.049048131302561124
93,3,2,2023-09-28 18:37:08.951508,[ 0.07762659  0.32285714 -0.20227516],-6.0,10.0,-0.980593353509903,0.9328185468912125,-0.26618344,-0.05341998952725807,7.529808068419365,33.98109479599035,4.362814845084291,-0.14600558978828315,0.044425838941415774
94,3,3,2023-09-28 18:37:08.980902,[-0.6430273  -0.73486215  0.86597574],-6.0,10.0,-1,1,-0.44989896,0.03712450119277952,7.354755386360626,64.24106359462692,8.401099131197968,-0.14801768958206177,0.05448633791030884
95,3,4,2023-09-28 18:37:09.009904,[ 0.19462705 -0.16101325  0.737561  ],-6.0,10.0,-0.9513432383537292,1,-0.49015227,0.05567640217563627,7.31888837779377,70.44110890309764,9.22851391503338,-0.14842995404834747,0.056547660241737366
96,3,5,2023-09-28 18:37:09.039454,[0.5445454  0.05747712 0.77400196],-6.0,10.0,-0.8152068853378296,1,-0.475783,0.0504354537369919,7.329020878108483,68.6895839349027,8.99476761466984,-0.1483134885274887,0.05596533263744355
97,3,6,2023-09-28 18:37:09.068167,[ 0.56892884 -0.05376011 -0.7961341 ],-6.0,10.0,-0.6729746758937836,0.8009664714336395,-0.489223,0.01394624816229234,7.399566675552902,56.494891431838106,7.36734904603824,-0.1475026172924954,0.05191097646247693
98,3,7,2023-09-28 18:37:09.097600,[ 0.32711625 -0.37943888 -0.4167118 ],-6.0,10.0,-0.5911956131458282,0.6967885196208954,-0.5840827,0.021491170529185477,7.384979825643575,59.01640448685379,7.703852583601673,-0.1476702822339819,0.0527493011699095
99,3,8,2023-09-28 18:37:09.129447,[-0.739282    0.15526319 -0.80365855],-6.0,10.0,-0.776016116142273,0.4958738833665848,-0.5452669,-0.04164154235073918,7.507036403878096,37.91745184238297,4.888133589157033,-0.14626733305887246,0.045734555294362315
100,3,9,2023-09-28 18:37:10.319299,[-0.07328367  0.09091187  0.40439415],-6.0,10.0,-0.7943370342254639,0.5969724208116531,-0.52253896,-0.02310545674957734,7.4711999717158495,44.11221165029125,5.7148430069688505,-0.14667924607223162,0.04779412036115808
101,3,10,2023-09-28 18:37:10.348564,[0.07241356 0.16284561 0.44919074],-6.0,10.0,-0.7762336432933807,0.709270104765892,-0.48182756,-0.00953048593727246,7.444955028145394,48.64896689576354,6.320286705197649,-0.14698091209028283,0.049302450451414175
102,3,11,2023-09-28 18:37:10.377628,[0.15542185 0.14429927 0.46618462],-6.0,10.0,-0.7373781800270081,0.8258162587881088,-0.44575274,0.00268300338604735,7.4213422821203086,52.73071502761702,6.865008329017713,-0.1472523229641344,0.05065950482067193
103,3,12,2023-09-28 18:37:10.406536,[0.11072206 0.17104864 0.47978973],-6.0,10.0,-0.7096976637840271,0.9457636922597885,-0.40299058,0.008792927356899044,7.409529762443329,54.77265161867567,7.137510938117699,-0.14738809905237554,0.05133838526187767
104,3,13,2023-09-28 18:37:10.435992,[0.1299758  0.22588849 0.5479171 ],-6.0,10.0,-0.6772037148475647,1,-0.34651846,-0.006491557812480925,7.43907976710413,49.66457667506888,6.455822899563351,-0.14704844382638932,0.049640109131946566
105,3,14,2023-09-28 18:37:10.464877,[0.1133492  0.23026216 0.6124779 ],-6.0,10.0,-0.6488664150238037,1,-0.28895292,-0.03214101514795305,7.488668717952709,41.092528033554096,5.311857102401295,-0.14647845588560104,0.04679016942800522
106,3,15,2023-09-28 18:37:10.494016,[0.10713196 0.27551126 0.6478169 ],-6.0,10.0,-0.6220834255218506,1,-0.2200751,-0.06289498553255082,7.548126394029598,30.814551131021517,3.9402300232482337,-0.14579503432149887,0.04337306160749436
107,3,16,2023-09-28 18:37:10.523088,[0.11115813 0.22484517 0.65486896],-6.0,10.0,-0.5942938923835754,1,-0.16386381,-0.08793996146896363,7.596546680839997,22.44452017307236,2.823224096484223,-0.1452384793006897,0.04059028650344849
108,3,17,2023-09-28 18:37:10.552027,[0.16422391 0.21314335 0.59954715],-6.0,10.0,-0.5532379150390625,1,-0.11057797,-0.11154908440092087,7.642190985175114,14.554351289212246,1.7702572137189296,-0.14471383212442399,0.037967050622119906
109,3,18,2023-09-28 18:37:10.580602,[0.17120588 0.23931932 0.5826938 ],-6.0,10.0,-0.5104364454746246,1,-0.05074814,-0.13808729518034935,7.693498192682009,5.685281246727247,0.586653012956419,-0.14412409410710336,0.03501836053551674
110,3,19,2023-09-28 18:37:10.609812,[0.13655508 0.23693645 0.53714573],-6.0,10.0,-0.47629767656326294,1,0.008485973,-0.16443539688566208,7.744437855978947,-3.1202543431882668,-0.5884723231005288,-0.1435385807358742,0.032090793679370885
