total_timesteps,episode,timestep,timestamp,action,alpha,vel,wing_spread,tail_pitch,tail_spread,f_x,f_y,f_z,m_x,m_y,m_z
47,1,36,2023-09-28 17:43:28.256538,[-0.5925916 -1.        -0.839137 ],-6.0,10.0,-1,-0.2796517461538315,-1,-0.2911733157692242,7.989464499153834,-45.47606683407472,-6.2409835053073985,-0.1407221825384617,0.018008802692308427
48,1,37,2023-09-28 17:43:28.257090,[-0.92472804 -0.60535085  0.3515271 ],-6.0,10.0,-1,-0.19176997244358063,-1,-0.2516265175996113,7.913007356025915,-32.259526885790095,-4.477196306942664,-0.1416010002755642,0.02240289137782097
49,1,38,2023-09-28 17:43:28.257635,[-0.32726276 -1.          0.09211981],-6.0,10.0,-1,-0.16874001920223236,-1,-0.24126303864100457,7.892971296705943,-28.796052217823725,-4.014985145388804,-0.14183129980797768,0.023554389039888383
50,1,39,2023-09-28 17:43:28.258172,[ 0.5578573   0.32169425 -0.5857213 ],-6.0,10.0,-0.8605356812477112,-0.3151703476905823,-0.9195764362812042,-0.2944953024490956,7.995887006734918,-46.58627478248774,-6.389144111229664,-0.1406483606122423,0.017639693061211603
51,1,40,2023-09-28 17:43:28.258704,[-0.56162566  0.4858476  -0.7113733 ],-6.0,10.0,-1,-0.4930136799812317,-0.798114538192749,-0.34239665348441783,8.088496285403208,-62.59490629849244,-8.525544367405034,-0.13958388614479073,0.012317320723953577
52,1,41,2023-09-28 17:43:28.259288,[0.0376476  0.47198188 0.28013277],-6.0,10.0,-0.9905880987644196,-0.42298048734664917,-0.6801190674304962,-0.2947000154568547,7.996282785216586,-46.654689869680844,-6.398274311375721,-0.1406438114342921,0.01761694717146059
53,1,42,2023-09-28 17:43:28.259842,[ 0.69431555  0.3511542  -0.0249685 ],-6.0,10.0,-0.8170092105865479,-0.42922261357307434,-0.5923305153846741,-0.2780918562559021,7.964173677428078,-41.10424306472248,-5.657550411013234,-0.14101288163875775,0.019462298193788658
54,1,43,2023-09-28 17:43:28.260382,[-0.40234482 -1.          0.12946272],-6.0,10.0,-0.9175954163074493,-0.3968569338321686,-0.8423305153846741,-0.3150165062707415,8.035561334123434,-53.4444610996818,-7.304389801675071,-0.1401923338606502,0.015359559303250947
55,1,44,2023-09-28 17:43:28.260918,[ 0.02795696 -1.          0.40965605],-6.0,10.0,-0.910606175661087,-0.29444292187690735,-1,-0.2970248004255581,8.000777369489413,-47.43163300622152,-6.501959720979892,-0.14059214954609872,0.017358637730493547
56,1,45,2023-09-28 17:43:28.261454,[-1.          0.13664365  0.29188788],-6.0,10.0,-1,-0.22147095203399658,-0.9658390879631042,-0.2615874160452761,7.932265093020868,-35.58845914633126,-4.921452377619313,-0.14137964697677166,0.021296124883858215
57,1,46,2023-09-28 17:43:28.262009,[ 0.6811731  -0.99074626 -1.        ],-6.0,10.0,-0.8297067284584045,-0.4714709520339966,-1,-0.3759593189714241,8.153384105344754,-73.81154910424993,-10.022439248125517,-0.13883804913396836,0.008588135669841766
58,1,47,2023-09-28 17:43:28.262562,[-0.24763101  0.41069627  0.5801743 ],-6.0,10.0,-0.8916144818067551,-0.3264273703098297,-0.8973259329795837,-0.29616484541226384,7.999114789797043,-47.144236040778566,-6.463605727386966,-0.14061125965750526,0.01745418828752625
59,1,48,2023-09-28 17:43:28.263109,[-0.5741974  -0.6897936   0.55214465],-6.0,10.0,-1,-0.18839120864868164,-1,-0.25010607389190675,7.910067831524353,-31.751394598675233,-4.409384517579041,-0.1416347879135132,0.02257182956756592
60,1,49,2023-09-28 17:43:28.263651,[0.3344277  0.39553702 0.26453567],-6.0,10.0,-0.9163930714130402,-0.1222572922706604,-0.901115745306015,-0.21415315461232454,7.840558854250494,-19.735928975438853,-2.805884317709674,-0.1424337416752817,0.026566598376408387
61,1,50,2023-09-28 17:43:28.264211,[-0.3300897  -1.         -0.31618142],-6.0,10.0,-0.9989154934883118,-0.2013026475906372,-1,-0.25590646085718155,7.921281912990551,-33.68988392247008,-4.668081776230298,-0.14150589042539596,0.02192734212697983
62,1,51,2023-09-28 17:43:28.264780,[-1.          0.11387587  0.0874474 ],-6.0,10.0,-1,-0.17944079637527466,-0.9715310335159302,-0.24377956606082649,7.897836583050931,-29.63707568152821,-4.127222268312861,-0.1417753769764261,0.023274774882130395
63,1,52,2023-09-28 17:43:28.265326,[-0.19782937 -0.66157246  0.14504802],-6.0,10.0,-1,-0.143178790807724,-1,-0.2297604858634758,7.87073302800272,-24.951899079573614,-3.5019712915110213,-0.14208691209192276,0.0248324504596138
64,1,53,2023-09-28 17:43:28.265866,[-0.43652415 -0.39446902 -0.10084265],-6.0,10.0,-1,-0.1683894544839859,-1,-0.24110528451779367,7.892666305401068,-28.74333078984664,-4.007949311493598,-0.14183480545516014,0.023571917275800706
65,1,54,2023-09-28 17:43:28.266398,[-0.06028497 -0.85724497  0.19005418],-6.0,10.0,-1,-0.12087590992450714,-1,-0.21972418946602823,7.851329521634321,-21.59776882354663,-3.054352472184859,-0.14230994090075494,0.025947594503774644
66,1,55,2023-09-28 17:43:28.266971,[-0.94005674  0.36650407 -0.6821152 ],-6.0,10.0,-1,-0.29140470921993256,-0.9083739817142487,-0.28444703520197684,7.976460356723822,-43.22814386850066,-5.940991392008168,-0.14087165543995608,0.018756167199780353
67,1,56,2023-09-28 17:43:28.267527,[-0.35078728  0.1851027  -0.37822843],-6.0,10.0,-1,-0.3859618157148361,-0.8620983064174652,-0.31506169245130655,8.035648694072526,-53.45956232122664,-7.306405105328271,-0.1401913297233043,0.015354538616521498
68,1,57,2023-09-28 17:43:28.268067,[-0.36093444 -0.9674444   0.33457732],-6.0,10.0,-1,-0.3023174852132797,-1,-0.3013728983459759,8.009183692135554,-48.88476733122514,-6.695884888230525,-0.1404955251478672,0.016875515739336017
69,1,58,2023-09-28 17:43:28.268635,[-0.5248345  -0.02535421 -0.82483864],-6.0,10.0,-1,-0.5085271447896957,-1,-0.39416724515536306,8.188586095967036,-79.89663803492233,-10.834512755929193,-0.13843342855210305,0.006565032760515215
70,1,59,2023-09-28 17:43:28.269202,[-0.06812334 -1.         -0.85014266],-6.0,10.0,-1,-0.7210628092288971,-1,-0.4898082941530037,8.373492124029141,-111.85987660993383,-15.100103541223966,-0.13630807190771102,-0.004061750461444857
71,1,60,2023-09-28 17:43:28.269750,[-0.07714152  0.27395904 -0.2224868 ],-6.0,10.0,-1,-0.776684507727623,-0.9315102398395538,-0.49090033743286077,8.375603407703531,-112.22483747406206,-15.14880867150559,-0.13628380427926975,-0.004183088603651193
72,1,61,2023-09-28 17:43:28.270287,[-0.9835919  0.7920493 -1.       ],-6.0,10.0,-1,-1,-0.7334979176521301,-0.49540409294345855,8.384310668357353,-113.72999256570384,-15.349676167278252,-0.1361837208234787,-0.004683505882606506
73,1,62,2023-09-28 17:43:28.270833,[-0.87345916  0.41613793  0.5114155 ],-6.0,10.0,-1,-0.8721461296081543,-0.6294634342193604,-0.4123728740479225,8.223783645159317,-85.98095921081568,-11.646483804537343,-0.13802885902115727,0.004542185105786394
74,1,63,2023-09-28 17:43:28.271390,[-0.16480625 -0.10154974 -0.35933036],-6.0,10.0,-1,-0.9619787186384201,-0.6548508703708649,-0.4488087005303784,8.294226243025399,-98.15781242125247,-13.271521665654879,-0.13721917398821382,0.0004937599410690663
75,1,64,2023-09-28 17:43:28.271934,[-1.          0.11524773 -0.25725687],-6.0,10.0,-1,-1,-0.6260389387607574,-0.44704755244234085,8.290821356721858,-97.56923673023032,-13.192974460928403,-0.13725831061239244,0.0006894430619621278
76,1,65,2023-09-28 17:43:28.272501,[ 0.18549395 -0.89810807 -0.28996617],-6.0,10.0,-0.9536265134811401,-1,-0.850565955042839,-0.5476673483906078,8.485352962221842,-131.19637253614113,-17.68061736022111,-0.13502231514687538,-0.010490534265623089
77,1,66,2023-09-28 17:43:28.273057,[-0.12514722 -0.36493683 -1.        ],-6.0,10.0,-0.9849133193492889,-1,-0.9418001621961594,-0.5890043228624153,8.565271112867336,-145.01118940461922,-19.524246421663726,-0.13410371571416854,-0.015083531429157263
78,1,67,2023-09-28 17:43:28.273598,[-0.28913063 -1.         -1.        ],-6.0,10.0,-1,-1,-1,-0.61533003,8.61616748,-153.80924073000003,-20.698372960000004,-0.1335187,-0.01800861
79,1,68,2023-09-28 17:43:28.274134,[-0.8904562  -0.99992955  0.34938645],-6.0,10.0,-1,-0.912653386592865,-1,-0.5760240539667894,8.540175926335793,-140.673183539701,-18.945326428918804,-0.13439216613407134,-0.013641279329643256
81,2,0,2023-09-28 17:43:28.275407,[ 0.89258873 -0.05095381  0.7877743 ],-6.0,10.0,-0.54124546,1,-1,0.28879876085540773,6.868185151012878,148.35060117387727,19.625771112151188,-0.15361045090789796,0.08245014453948976
82,2,1,2023-09-28 17:43:28.275965,[ 0.30452168  0.2886834  -0.54669166],-6.0,10.0,-0.46511504,0.8633270859718323,-0.9278291463851929,0.19994294958794123,7.039973052796647,118.65498904828998,15.662801929622182,-0.15163587732417647,0.07257727662088237
83,2,2,2023-09-28 17:43:28.276538,[0.7603047  0.43869185 0.35702348],-6.0,10.0,-0.27503887,0.9525829553604126,-0.8181561827659607,0.19190735572281697,7.0555085342692205,115.96949357856545,15.30441444323764,-0.15145730857161815,0.07168443285809079
84,2,3,2023-09-28 17:43:28.277105,[-0.3503155  -0.49635231  0.50870633],-6.0,10.0,-0.36261773,1,-0.9422442615032196,0.2644163280965996,6.915324521013241,140.20199214588357,18.538314611108344,-0.15306861906881333,0.07974098534406662
85,2,4,2023-09-28 17:43:28.277659,[ 0.7345669   0.68161774 -0.8722214 ],-6.0,10.0,-0.178976,0.7819446474313736,-0.771839827299118,0.11365039573970764,7.206805323569899,89.81601755221031,11.814154027990964,-0.14971826501643795,0.06298921508218974
86,2,5,2023-09-28 17:43:28.278200,[ 0.90178275  0.23189807 -0.45592648],-6.0,10.0,0.04646969,0.6679630279541016,-0.7138653099536896,0.05866423249036662,7.313111905851958,71.43964179428053,9.361771147070353,-0.14849635027756372,0.05687964138781852
87,2,6,2023-09-28 17:43:28.278753,[0.48667753 0.79349375 0.9457433 ],-6.0,10.0,0.16813907,0.9043988585472107,-0.5154918730258942,0.05497783933219405,7.320238932624425,70.20764920081926,9.197358012215856,-0.1484144304296043,0.056470042148021565
88,2,7,2023-09-28 17:43:28.279322,[-0.10574174  0.5017538   1.        ],-6.0,10.0,0.14170364,1,-0.3900534212589264,0.020469342285604458,7.386955360247832,58.674909487849014,7.65827904393796,-0.14764757493968012,0.0526357646984005
89,2,8,2023-09-28 17:43:28.279878,[-0.18598497 -0.49807715  0.58017766],-6.0,10.0,0.09520739,1,-0.5145727097988129,0.0760845559479904,7.279432613833885,77.2615138938184,10.138717573280374,-0.14888346857662202,0.05881523288311005
90,2,9,2023-09-28 17:43:28.280424,[0.6040673  0.44075227 0.05678391],-6.0,10.0,0.24622422,1,-0.40438464283943176,0.02785907729885101,7.3726685392222215,61.14455892927601,7.987861225528756,-0.14781179127330782,0.05345684636653901
91,2,10,2023-09-28 17:43:28.280963,[-0.59506154  1.          0.957391  ],-6.0,10.0,0.09745884,1,-0.15438464283943176,-0.08597981116750718,7.592757056923848,23.099602403819105,2.9106467999291805,-0.14528203819627764,0.04080808098138809
92,2,11,2023-09-28 17:43:28.281498,[-1.         -0.3222134   0.06155372],-6.0,10.0,-0.15254116,1,-0.23493799567222595,-0.051980802392749784,7.527025639959317,34.46207113634302,4.42700259128336,-0.14603757172460557,0.044585748623027804
93,2,12,2023-09-28 17:43:28.282069,[ 0.03926826  0.640663   -0.07446283],-6.0,10.0,-0.1427241,0.9813842922449112,-0.07477223873138428,-0.12459341160684032,7.667410017773225,10.194937136993971,1.1884802203349225,-0.14442395818651466,0.0365176809325733
94,2,13,2023-09-28 17:43:28.282619,[-0.6813281  -0.41753298  0.9935963 ],-6.0,10.0,-0.3130561,1,-0.17915548384189606,-0.07852756727316858,7.578349385394793,25.590142313307066,3.2430168776166823,-0.1454476436161518,0.04163610808075905
95,2,14,2023-09-28 17:43:28.283190,[0.15638375 0.15583992 0.8649901 ],-6.0,10.0,-0.27396017,1,-0.14019550383090973,-0.09570769483426095,7.611564298679571,19.848543682389998,2.4767831883919627,-0.1450658630036831,0.03972720501841545
96,2,15,2023-09-28 17:43:28.283728,[0.50635946 0.373855   0.90124   ],-6.0,10.0,-0.14737031,1,-0.04673175513744354,-0.136627072965889,7.690675096400719,6.173287510799905,0.6517789237213517,-0.1441565434896469,0.03518060744823456
97,2,16,2023-09-28 17:43:28.284296,[ 0.5308001   0.26214325 -0.66908693],-6.0,10.0,-0.014670283,0.8327282667160034,0.01880405843257904,-0.16350846448702538,7.742645786674916,-2.810473535563885,-0.5471311381213324,-0.14355917923362166,0.03219378616810829
98,2,17,2023-09-28 17:43:28.284858,[ 0.28904462 -0.06400943 -0.28985518],-6.0,10.0,0.057590872,0.7602644711732864,0.0028017014265060425,-0.15677022747558966,7.729618528452807,-0.558554726342058,-0.246605767411298,-0.1437089178338758,0.03294247916937893
99,2,18,2023-09-28 17:43:28.285412,[-0.7772964  0.4702195 -0.6769922],-6.0,10.0,-0.13673323,0.5910164266824722,0.12035657465457916,-0.18957034981139936,7.793032098302039,-11.52035561096966,-1.7094912235884108,-0.14298002622641334,0.029298021132066743
100,2,19,2023-09-28 17:43:29.019463,[-0.24342996  0.5204141   0.5177808 ],-6.0,10.0,-0.19759072,0.7204616218805313,0.25046010315418243,-0.23930944797337625,7.889194354748527,-28.14316221670234,-3.927855001612581,-0.14187471293392498,0.023771454669624863
101,2,20,2023-09-28 17:43:29.020865,[-0.14146173  0.499238    0.58367956],-6.0,10.0,-0.23295616,0.866381511092186,0.3752696067094803,-0.3047336274227799,8.015681101684041,-50.00792298869304,-6.845773405055984,-0.14042084227949378,0.016502101397468903
102,2,21,2023-09-28 17:43:29.021853,[-0.0662362   0.47269547  0.6553657 ],-6.0,10.0,-0.2495152,1,0.49344347417354584,-0.3806252302286911,8.162404867108803,-75.37089664642856,-10.230538890199623,-0.1387343622171402,0.008069701085700987
103,2,22,2023-09-28 17:43:29.022793,[-0.1273297  0.4517914  0.6607244],-6.0,10.0,-0.28134763,1,0.6063913255929947,-0.4317382552085209,8.261223382069808,-92.45286959468767,-12.510179804300032,-0.13759851721758842,0.002390476087942125
104,2,23,2023-09-28 17:43:29.023727,[-0.14063168  0.51341295  0.6968069 ],-6.0,10.0,-0.31650555,1,0.7347445636987686,-0.48981363362648966,8.373502447011214,-111.86166106197284,-15.100341681741439,-0.13630795325274467,-0.004062343736276626
