total_timesteps,episode,timestep,timestamp,action,alpha,vel,wing_spread,tail_pitch,tail_spread,f_x,f_y,f_z,m_x,m_y,m_z
0,0,0,2023-09-28 19:21:05.937504,[ 0.59472156  0.20784366 -0.37269187],-6.0,10.0,-0.76541644,0.9068270325660706,0.9992697,-0.16047665907292763,7.73678429620766,-1.797244166172412,-0.41191261665257206,-0.1436265526872683,0.03253065343634138
1,0,1,2023-09-28 19:21:05.958564,[-1.          1.          0.26456273],-6.0,10.0,-1,0.9729677140712738,1,-0.16079838471332075,7.73740629911242,-1.9047648751917887,-0.42626158021410465,-0.14361940322859287,0.032494906142964367
2,0,2,2023-09-28 19:21:05.979007,[0.50418246 0.8314917  0.43967223],-6.0,10.0,-0.8739543855190277,1,1,-0.16090868589469673,7.737619548063081,-1.9416275300076413,-0.4311810129034734,-0.14361695209122896,0.03248265045614481
3,0,3,2023-09-28 19:21:05.999838,[-0.6852811   0.9540591  -0.34853923],-6.0,10.0,-1,0.9128651916980743,1,-0.16052792336264135,7.736883407167773,-1.814376691794734,-0.4141990039738035,-0.1436254134808302,0.03252495740415096
4,0,4,2023-09-28 19:21:06.020073,[0.16828501 0.18831265 0.31061006],-6.0,10.0,-0.9579287469387054,0.9905177056789398,1,-0.16087357326277973,7.737551663641375,-1.92989288842098,-0.42961498951997523,-0.14361773237193823,0.03248655185969115
5,0,5,2023-09-28 19:21:06.044149,[-0.0241195   0.99490905  0.15879095],-6.0,10.0,-0.9639586210250854,1,1,-0.16091678627589226,7.737635208800058,-1.9443346774031927,-0.4315422899047947,-0.14361677208275794,0.03248175041378975
6,0,6,2023-09-28 19:21:06.064934,[ 0.42873108 -0.0564155   1.        ],-6.0,10.0,-0.8567758500576019,1,0.9858961254358292,-0.16084367239096642,7.737493855289202,-1.919900017060976,-0.4282814106371021,-0.1436183968357563,0.03248987417878151
7,0,7,2023-09-28 19:21:06.085711,[ 0.9103904  -0.26836693 -0.16842723],-6.0,10.0,-0.6291782557964325,0.9578931927680969,0.9188043922185898,-0.16034718017058397,7.736533970329796,-1.7539723170091561,-0.4061378576080442,-0.14362942999620926,0.03254503998104623
8,0,8,2023-09-28 19:21:06.106441,[0.68551254 0.5835254  0.6017356 ],-6.0,10.0,-0.45780012011528015,1,1,-0.16087123201081038,7.737547137220901,-1.9291104420128276,-0.42951056968214274,-0.14361778439975978,0.03248681199879885
9,0,9,2023-09-28 19:21:06.126807,[-0.16320652 -0.24959987 -0.515763  ],-6.0,10.0,-0.4986017495393753,0.8710592538118362,0.9376000314950943,-0.16005007748459488,7.7359595718035505,-1.6546805993516032,-0.39288707781293086,-0.1436360322781201,0.032578051390600576
10,0,10,2023-09-28 19:21:06.152328,[ 0.28028655 -0.9263435  -0.26276916],-6.0,10.0,-0.42853011190891266,0.8053669631481171,0.7060141563415527,-0.1589272998567175,7.733788868389654,-1.2794483161149868,-0.34281119560960027,-0.14366098289207294,0.03270280446036473
11,0,11,2023-09-28 19:21:06.172846,[ 0.37659    -1.          0.83726096],-6.0,10.0,-0.3343826085329056,1,0.45601415634155273,-0.15841218813830496,7.732792985734056,-1.107297979821514,-0.31983721296840073,-0.1436724298191488,0.0327600390957439
12,0,12,2023-09-28 19:21:06.192881,[-0.73978746 -0.08310813  0.20271885],-6.0,10.0,-0.5193294733762741,1,0.4352371245622635,-0.15833533671313405,7.732644406312059,-1.0816142335293997,-0.31640963940577865,-0.14367413762859702,0.03276857814298511
13,0,13,2023-09-28 19:21:06.213000,[-0.48326075  0.7573923  -0.237351  ],-6.0,10.0,-0.6401446610689163,0.9406622499227524,0.6245851963758469,-0.15903149974190728,7.733990321501021,-1.3142719177454094,-0.34745851048906423,-0.14365866733906874,0.03269122669534364
14,0,14,2023-09-28 19:21:06.233270,[0.07188141 0.55407786 0.45039666],-6.0,10.0,-0.6221743077039719,1,0.7631046622991562,-0.15981999666803956,7.735514748891544,-1.577787590458821,-0.38262547339456443,-0.1436411451851547,0.032603615925773384
15,0,15,2023-09-28 19:21:06.255242,[-0.24270725 -1.          1.        ],-6.0,10.0,-0.6828511208295822,1,0.5131046622991562,-0.15870045758122087,7.7333503066570275,-1.203637627644013,-0.3326940301224506,-0.14366602383152843,0.03272800915764213
16,0,16,2023-09-28 19:21:06.276014,[0.097615   0.00520051 0.29463625],-6.0,10.0,-0.6584473699331284,1,0.5144047886133194,-0.15870411181205393,7.733357371503304,-1.2048588715884196,-0.33285700881760477,-0.1436659426263988,0.032727603131994014
17,0,17,2023-09-28 19:21:06.296316,[-0.8072888  -0.07921231  0.19092834],-6.0,10.0,-0.8602695763111115,1,0.49460171163082123,-0.1586331619642067,7.733220201797466,-1.1811474324378777,-0.32969264560361866,-0.1436675192896843,0.03273548644842148
18,0,18,2023-09-28 19:21:06.317322,[ 0.06177843 -0.8072763   0.44665766],-6.0,10.0,-0.8448249697685242,1,0.29278263449668884,-0.15772358610251427,7.7314616884648615,-0.877167179460268,-0.2891255621721363,-0.1436877320866108,0.032836550433053974
19,0,19,2023-09-28 19:21:06.338058,[-0.90627784 -0.53060204 -0.79716974],-6.0,10.0,-1,0.8007075637578964,0.16013212502002716,-0.15699701551666873,7.730056985332227,-0.6343472896706874,-0.2567205140434251,-0.1437038780996296,0.03291728049814792
20,0,20,2023-09-28 19:21:06.361331,[ 0.41188955 -0.17611194 -0.06802058],-6.0,10.0,-0.8970276117324829,0.7837024182081223,0.1161041408777237,-0.15682022241692026,7.729715185339379,-0.5752630357347448,-0.2488355417946428,-0.14370780683517956,0.032936924175897754
21,0,21,2023-09-28 19:21:06.381562,[-0.9360723  -0.36512762 -0.5985158 ],-6.0,10.0,-1,0.6340734660625458,0.024822235107421875,-0.15649085604292493,7.729078410349655,-0.4651887935455085,-0.23414580151445147,-0.14371512608793502,0.03297352043967501
22,0,22,2023-09-28 19:21:06.401987,[-0.45102108 -0.4285928   0.41195035],-6.0,10.0,-1,0.7370610535144806,-0.08232596516609192,-0.1561469733182239,7.728413570415233,-0.3502631869504198,-0.21880863199278494,-0.1437227679262617,0.03301172963130846
