total_timesteps,episode,timestep,timestamp,action,alpha,vel,wing_spread,tail_pitch,tail_spread,f_x,f_y,f_z,m_x,m_y,m_z
19,1,8,2023-09-28 17:53:15.284845,[-0.9351763  -0.44067895 -0.9827307 ],-6.0,10.0,-0.29796565,0.7543173283338547,-0.6016959,0.04522961724771432,7.339085495321086,66.94979338018614,8.76258730724806,-0.14819780327217144,0.05538690636085715
20,1,9,2023-09-28 17:53:15.339964,[ 0.38303447 -0.08632374 -0.25330317],-6.0,10.0,-0.20220703,0.690991535782814,-0.6232768,0.03565566294379552,7.357595140308662,63.75017785181647,8.335588945293281,-0.14798504873208435,0.05432313366042173
21,1,10,2023-09-28 17:53:15.394401,[-0.9648841  -0.27547407 -0.78352046],-6.0,10.0,-0.44342804,0.495111420750618,-0.69214535,-0.006110802469748322,7.43834364010818,49.79182511061011,6.472804587849226,-0.14705690505622782,0.04968241528113908
22,1,11,2023-09-28 17:53:15.450507,[-0.47978973 -0.33907378  0.22722316],-6.0,10.0,-0.5633755,0.5519172102212906,-0.77691376,0.031556025013299294,7.365521106974288,62.38007885544462,8.15274509359315,-0.1478939456669622,0.05386761833481103
23,1,12,2023-09-28 17:53:15.506329,[ 0.42552805 -0.49307895  0.1702429 ],-6.0,10.0,-0.45699346,0.5944779366254807,-0.9001835,0.08036968189791338,7.271148036997368,78.69360298628266,10.329834190646938,-0.14897869359773142,0.05929135798865705
24,1,13,2023-09-28 17:53:15.561520,[-0.14079797  0.1062125  -0.42160738],-6.0,10.0,-0.49219295,0.48907609283924103,-0.8736304,0.03151251857778148,7.365605219416289,62.365539004694575,8.150804706569057,-0.14789297885728403,0.05386278428642017
25,1,14,2023-09-28 17:53:15.616895,[ 0.61215556  0.12213039 -0.75475544],-6.0,10.0,-0.33915406,0.3003872334957123,-0.8430978,-0.045417298705234505,7.514336199496787,36.655594068710634,4.719734855746542,-0.1461834273621059,0.045315026810529506
26,1,15,2023-09-28 17:53:15.672251,[-0.00912422  0.24816167  0.45138407],-6.0,10.0,-0.34143513,0.4132332503795624,-0.78105736,-0.014161454398458118,7.453908233837019,47.10129723603529,6.1137455118287685,-0.14687800168003426,0.04878789840017132
27,1,16,2023-09-28 17:53:15.726781,[-0.254202   -0.76101184  0.16265893],-6.0,10.0,-0.40498564,0.45389798283576965,-0.9713103,0.03841920649444994,7.352252289444063,64.67375410644519,8.458842987652469,-0.14804646081098777,0.05463019405493889
28,1,17,2023-09-28 17:53:15.782400,[ 0.3638221  -0.284276   -0.69538784],-6.0,10.0,-0.3140301,0.28005102276802063,-1,-0.033133340751914986,7.490587214120369,40.76089281671001,5.267599380464593,-0.146456404205513,0.04667991102756501
29,1,18,2023-09-28 17:53:15.840865,[0.133968   0.19751585 0.7139447 ],-6.0,10.0,-0.2805381,0.45853719115257263,-0.9506210386753082,0.03729792240879648,7.354420105342994,64.29902096501979,8.408833717432325,-0.14802154338686216,0.054505606934310724
30,1,19,2023-09-28 17:53:15.896446,[ 0.8210616 -0.5702706  0.5759747],-6.0,10.0,-0.07527271,0.6025308668613434,-1,0.11413140570542335,7.205875370969515,89.97677108275249,11.835607072461883,-0.1497289541267872,0.06304266063393593
31,1,20,2023-09-28 17:53:15.952356,[ 0.19528067  0.7182791  -0.01749718],-6.0,10.0,-0.026452541,0.5981565713882446,-0.8204302191734314,0.06426747426167673,7.302278971760758,73.31224519425237,9.611675730070784,-0.1486208667613706,0.05750222380685298
32,1,21,2023-09-28 17:53:16.007549,[ 0.5344981  -0.21898955 -0.46643066],-6.0,10.0,0.10717198,0.48154890537261963,-0.8751776069402695,0.03428288622566297,7.360249175297052,63.29139587261657,8.274363103664571,-0.1479545425827925,0.05417060291396256
33,1,22,2023-09-28 17:53:16.064575,[ 0.6273105 -0.7318951 -0.4704157],-6.0,10.0,0.2639996,0.36394497752189636,-1,0.009821206385107029,7.407541756322127,55.11630246990277,7.183372182775774,-0.14741094969744684,0.05145263848723412
34,1,23,2023-09-28 17:53:16.119895,[-1.         -1.         -0.41917866],-6.0,10.0,0.013999611,0.25915031135082245,-1,-0.03958639339187622,7.503063115890961,38.60428262443497,4.979793232722321,-0.14631300303573608,0.04596290517868042
35,1,24,2023-09-28 17:53:16.176684,[-0.89820814  0.16104913 -1.        ],-6.0,10.0,-0.21055242,0.009150311350822449,-0.9597377181053162,-0.1542731472966257,7.7247908401068095,0.27596946946769846,-0.13523599142950524,-0.14376440850451944,0.03321993252259715
36,1,25,2023-09-28 17:53:16.231002,[0.35785484 0.30910063 0.66251564],-6.0,10.0,-0.12108871,0.17477922141551971,-0.8824625611305237,-0.08801357470743537,7.596688999767709,22.419918628775104,2.819940946048383,-0.1452368434509459,0.04058210725472941
37,1,26,2023-09-28 17:53:16.287277,[ 0.11438668 -0.02666414  0.32004273],-6.0,10.0,-0.092492044,0.25478990375995636,-0.8891285955905914,-0.05521901321040977,7.533286180873459,33.37986108108106,4.2825783888157245,-0.1459656114842131,0.04422594742106559
38,1,27,2023-09-28 17:53:16.342641,[ 0.32383907  0.31185675 -0.5980678 ],-6.0,10.0,-0.011532277,0.10527294874191284,-0.8111644089221954,-0.11800666933304074,7.654675649377213,12.396226404897783,1.4822489257463833,-0.14457033023704355,0.0372495411852177
39,1,28,2023-09-28 17:53:16.398659,[0.4994681  0.50587416 0.24271858],-6.0,10.0,0.113334745,0.16595259308815002,-0.6846958696842194,-0.10417784252060283,7.627939917539832,17.01782032561454,2.0990146015811146,-0.14487763749954216,0.0387860774977108
40,1,29,2023-09-28 17:53:16.453883,[-0.24459815 -0.16381979  0.16725302],-6.0,10.0,0.052185208,0.2077658474445343,-0.725650817155838,-0.08801590749271108,7.596693509819241,22.41913901193596,2.819836903825087,-0.1452367916112731,0.04058184805636544
41,1,30,2023-09-28 17:53:16.509951,[ 0.295411   -0.78174245 -0.4643426 ],-6.0,10.0,0.12603796,0.09168019890785217,-0.9210864305496216,-0.11719526417859215,7.6531069327452785,12.667398007514507,1.5184375956347909,-0.14458836146269796,0.03733969731348977
42,1,31,2023-09-28 17:53:16.565512,[-0.84402937  0.04325557 -1.        ],-6.0,10.0,-0.08496939,-0.15831980109214783,-0.9102725386619568,-0.22194612974539804,7.855625272841103,-22.34034126491202,-3.153451008644752,-0.14226056445010227,0.025700712250511334
43,1,32,2023-09-28 17:53:16.622134,[-0.6351553  -0.65532434 -0.49089563],-6.0,10.0,-0.24375822,-0.2810437083244324,-1,-0.2849935226944971,7.977516899209361,-43.410779988500934,-5.965364734174572,-0.1408595112734556,0.0186954463672781
44,1,33,2023-09-28 17:53:16.676521,[-0.24884522 -0.93189776  0.45402503],-6.0,10.0,-0.30596954,-0.16753745079040527,-1,-0.23447560868242265,7.879848932119351,-26.527693125665646,-3.71226576923605,-0.14198213158483505,0.024308547924175264
45,1,34,2023-09-28 17:53:16.733894,[-0.6358119   0.4284444   0.53626776],-6.0,10.0,-0.46492252,-0.0334705114364624,-0.8928889036178589,-0.17396278437485702,7.76285747179139,-6.3043072420772095,-1.0133938051186222,-0.14332686101389208,0.031032195069460335
46,1,35,2023-09-28 17:53:16.788317,[-0.66401756 -0.73017085 -0.14558792],-6.0,10.0,-0.6309269,-0.06986749172210693,-1,-0.1934487434385109,7.800530325981121,-12.816514761150342,-1.882467579357586,-0.14289383970136643,0.028867088506832124
47,1,36,2023-09-28 17:53:16.845703,[-0.5925916 -1.        -0.839137 ],-6.0,10.0,-0.7790748,-0.2796517461538315,-1,-0.2891849888620663,7.9856204004666616,-44.81156798170255,-6.152304125248157,-0.140766367580843,0.01822972790421486
48,1,37,2023-09-28 17:53:16.900601,[-0.92472804 -0.60535085  0.3515271 ],-6.0,10.0,-1,-0.19176997244358063,-1,-0.2516265175996113,7.913007356025915,-32.259526885790095,-4.477196306942664,-0.1416010002755642,0.02240289137782097
49,1,38,2023-09-28 17:53:16.956662,[-0.32726276 -1.          0.09211981],-6.0,10.0,-1,-0.16874001920223236,-1,-0.24126303864100457,7.892971296705943,-28.796052217823725,-4.014985145388804,-0.14183129980797768,0.023554389039888383
50,1,39,2023-09-28 17:53:17.012583,[ 0.5578573   0.32169425 -0.5857213 ],-6.0,10.0,-0.8605356812477112,-0.3151703476905823,-0.9195764362812042,-0.2944953024490956,7.995887006734918,-46.58627478248774,-6.389144111229664,-0.1406483606122423,0.017639693061211603
51,1,40,2023-09-28 17:53:17.068234,[-0.56162566  0.4858476  -0.7113733 ],-6.0,10.0,-1,-0.4930136799812317,-0.798114538192749,-0.34239665348441783,8.088496285403208,-62.59490629849244,-8.525544367405034,-0.13958388614479073,0.012317320723953577
52,1,41,2023-09-28 17:53:17.124362,[0.0376476  0.47198188 0.28013277],-6.0,10.0,-0.9905880987644196,-0.42298048734664917,-0.6801190674304962,-0.2947000154568547,7.996282785216586,-46.654689869680844,-6.398274311375721,-0.1406438114342921,0.01761694717146059
53,1,42,2023-09-28 17:53:17.180195,[ 0.69431555  0.3511542  -0.0249685 ],-6.0,10.0,-0.8170092105865479,-0.42922261357307434,-0.5923305153846741,-0.2780918562559021,7.964173677428078,-41.10424306472248,-5.657550411013234,-0.14101288163875775,0.019462298193788658
54,1,43,2023-09-28 17:53:17.234709,[-0.40234482 -1.          0.12946272],-6.0,10.0,-0.9175954163074493,-0.3968569338321686,-0.8423305153846741,-0.3150165062707415,8.035561334123434,-53.4444610996818,-7.304389801675071,-0.1401923338606502,0.015359559303250947
55,1,44,2023-09-28 17:53:17.291856,[ 0.02795696 -1.          0.40965605],-6.0,10.0,-0.910606175661087,-0.29444292187690735,-1,-0.2970248004255581,8.000777369489413,-47.43163300622152,-6.501959720979892,-0.14059214954609872,0.017358637730493547
56,1,45,2023-09-28 17:53:17.345999,[-1.          0.13664365  0.29188788],-6.0,10.0,-1,-0.22147095203399658,-0.9658390879631042,-0.2615874160452761,7.932265093020868,-35.58845914633126,-4.921452377619313,-0.14137964697677166,0.021296124883858215
57,1,46,2023-09-28 17:53:17.402945,[ 0.6811731  -0.99074626 -1.        ],-6.0,10.0,-0.8297067284584045,-0.4714709520339966,-1,-0.3759593189714241,8.153384105344754,-73.81154910424993,-10.022439248125517,-0.13883804913396836,0.008588135669841766
58,1,47,2023-09-28 17:53:17.458142,[-0.24763101  0.41069627  0.5801743 ],-6.0,10.0,-0.8916144818067551,-0.3264273703098297,-0.8973259329795837,-0.29616484541226384,7.999114789797043,-47.144236040778566,-6.463605727386966,-0.14061125965750526,0.01745418828752625
59,1,48,2023-09-28 17:53:17.513453,[-0.5741974  -0.6897936   0.55214465],-6.0,10.0,-1,-0.18839120864868164,-1,-0.25010607389190675,7.910067831524353,-31.751394598675233,-4.409384517579041,-0.1416347879135132,0.02257182956756592
60,1,49,2023-09-28 17:53:17.568789,[0.3344277  0.39553702 0.26453567],-6.0,10.0,-0.9163930714130402,-0.1222572922706604,-0.901115745306015,-0.21415315461232454,7.840558854250494,-19.735928975438853,-2.805884317709674,-0.1424337416752817,0.026566598376408387
61,1,50,2023-09-28 17:53:17.624692,[-0.3300897  -1.         -0.31618142],-6.0,10.0,-0.9989154934883118,-0.2013026475906372,-1,-0.25590646085718155,7.921281912990551,-33.68988392247008,-4.668081776230298,-0.14150589042539596,0.02192734212697983
62,1,51,2023-09-28 17:53:17.679840,[-1.          0.11387587  0.0874474 ],-6.0,10.0,-1,-0.17944079637527466,-0.9715310335159302,-0.24377956606082649,7.897836583050931,-29.63707568152821,-4.127222268312861,-0.1417753769764261,0.023274774882130395
63,1,52,2023-09-28 17:53:17.736787,[-0.19782937 -0.66157246  0.14504802],-6.0,10.0,-1,-0.143178790807724,-1,-0.2297604858634758,7.87073302800272,-24.951899079573614,-3.5019712915110213,-0.14208691209192276,0.0248324504596138
64,1,53,2023-09-28 17:53:17.791304,[-0.43652415 -0.39446902 -0.10084265],-6.0,10.0,-1,-0.1683894544839859,-1,-0.24110528451779367,7.892666305401068,-28.74333078984664,-4.007949311493598,-0.14183480545516014,0.023571917275800706
65,1,54,2023-09-28 17:53:17.848453,[-0.06028497 -0.85724497  0.19005418],-6.0,10.0,-1,-0.12087590992450714,-1,-0.21972418946602823,7.851329521634321,-21.59776882354663,-3.054352472184859,-0.14230994090075494,0.025947594503774644
66,1,55,2023-09-28 17:53:17.903121,[-0.94005674  0.36650407 -0.6821152 ],-6.0,10.0,-1,-0.29140470921993256,-0.9083739817142487,-0.28444703520197684,7.976460356723822,-43.22814386850066,-5.940991392008168,-0.14087165543995608,0.018756167199780353
67,1,56,2023-09-28 17:53:17.959496,[-0.35078728  0.1851027  -0.37822843],-6.0,10.0,-1,-0.3859618157148361,-0.8620983064174652,-0.31506169245130655,8.035648694072526,-53.45956232122664,-7.306405105328271,-0.1401913297233043,0.015354538616521498
68,1,57,2023-09-28 17:53:18.014797,[-0.36093444 -0.9674444   0.33457732],-6.0,10.0,-1,-0.3023174852132797,-1,-0.3013728983459759,8.009183692135554,-48.88476733122514,-6.695884888230525,-0.1404955251478672,0.016875515739336017
69,1,58,2023-09-28 17:53:18.069988,[-0.5248345  -0.02535421 -0.82483864],-6.0,10.0,-1,-0.5085271447896957,-1,-0.39416724515536306,8.188586095967036,-79.89663803492233,-10.834512755929193,-0.13843342855210305,0.006565032760515215
70,1,59,2023-09-28 17:53:18.125891,[-0.06812334 -1.         -0.85014266],-6.0,10.0,-1,-0.7210628092288971,-1,-0.4898082941530037,8.373492124029141,-111.85987660993383,-15.100103541223966,-0.13630807190771102,-0.004061750461444857
71,1,60,2023-09-28 17:53:18.182384,[-0.07714152  0.27395904 -0.2224868 ],-6.0,10.0,-1,-0.776684507727623,-0.9315102398395538,-0.49090033743286077,8.375603407703531,-112.22483747406206,-15.14880867150559,-0.13628380427926975,-0.004183088603651193
72,1,61,2023-09-28 17:53:18.236643,[-0.9835919  0.7920493 -1.       ],-6.0,10.0,-1,-1,-0.7334979176521301,-0.49540409294345855,8.384310668357353,-113.72999256570384,-15.349676167278252,-0.1361837208234787,-0.004683505882606506
73,1,62,2023-09-28 17:53:18.294024,[-0.87345916  0.41613793  0.5114155 ],-6.0,10.0,-1,-0.8721461296081543,-0.6294634342193604,-0.4123728740479225,8.223783645159317,-85.98095921081568,-11.646483804537343,-0.13802885902115727,0.004542185105786394
74,1,63,2023-09-28 17:53:18.348590,[-0.16480625 -0.10154974 -0.35933036],-6.0,10.0,-1,-0.9619787186384201,-0.6548508703708649,-0.4488087005303784,8.294226243025399,-98.15781242125247,-13.271521665654879,-0.13721917398821382,0.0004937599410690663
75,1,64,2023-09-28 17:53:18.405364,[-1.          0.11524773 -0.25725687],-6.0,10.0,-1,-1,-0.6260389387607574,-0.44704755244234085,8.290821356721858,-97.56923673023032,-13.192974460928403,-0.13725831061239244,0.0006894430619621278
76,1,65,2023-09-28 17:53:18.461067,[ 0.18549395 -0.89810807 -0.28996617],-6.0,10.0,-0.9536265134811401,-1,-0.850565955042839,-0.5476673483906078,8.485352962221842,-131.19637253614113,-17.68061736022111,-0.13502231514687538,-0.010490534265623089
77,1,66,2023-09-28 17:53:18.516414,[-0.12514722 -0.36493683 -1.        ],-6.0,10.0,-0.9849133193492889,-1,-0.9418001621961594,-0.5890043228624153,8.565271112867336,-145.01118940461922,-19.524246421663726,-0.13410371571416854,-0.015083531429157263
78,1,67,2023-09-28 17:53:18.572237,[-0.28913063 -1.         -1.        ],-6.0,10.0,-1,-1,-1,-0.61533003,8.61616748,-153.80924073000003,-20.698372960000004,-0.1335187,-0.01800861
80,2,0,2023-09-28 17:53:18.684975,[0.39188087 0.6338153  0.5626817 ],-6.0,10.0,1,1,-0.61773133,0.13064906975051876,7.17394122048233,95.4969744066234,12.57229488887314,-0.15009601332778932,0.06487795663894654
81,2,1,2023-09-28 17:53:18.741355,[0.8855461  0.00128198 0.7608595 ],-6.0,10.0,1,1,-0.61741084,0.13050484737178802,7.174220050414544,95.44877528765156,12.565862570781748,-0.15009280838603975,0.06486193193019868
82,2,2,2023-09-28 17:53:18.795964,[ 0.29748952  0.34084082 -0.5735662 ],-6.0,10.0,1,0.8566084504127502,-0.53220063,0.0578193723645839,7.314745302095138,71.15728954024395,9.324090385460444,-0.14847757560810187,0.056785768040509325
83,2,3,2023-09-28 17:53:18.853259,[0.75328314 0.49077106 0.33018923],-6.0,10.0,1,0.9391557574272156,-0.40950787,0.02573622350491736,7.3767727232238265,60.43510119134338,7.893181946319314,-0.1477646167445537,0.0532209737227686
84,2,4,2023-09-28 17:53:18.907557,[-0.3573265  -0.44435132  0.48191237],-6.0,10.0,0.9106683731079102,1,-0.52059567,0.0861340367438507,7.260003617628556,80.6200503757949,10.586924416775743,-0.14910679037208557,0.05993184186042786
85,2,5,2023-09-28 17:53:18.967350,[ 0.7275665  0.7335408 -0.8989752],-6.0,10.0,1,0.7752562016248703,-0.33721048,-0.02968899911364481,7.483928153619713,41.91199179221991,5.4212170175314425,-0.1465329451308079,0.04706261565403947
86,2,6,2023-09-28 17:53:19.021270,[ 0.8947927   0.28374314 -0.48264015],-6.0,10.0,1,0.6545961648225784,-0.2662747,-0.06889395392650144,7.559724399591237,28.809695893763223,3.6726760328780363,-0.14566172391274443,0.042706509563722066
87,2,7,2023-09-28 17:53:19.078479,[0.47969794 0.8452611  0.91906977],-6.0,10.0,1,0.8843636065721512,-0.054959416,-0.12545818153802032,7.66908190630684,9.905931025993606,1.1499114814042937,-0.14440474107693288,0.03642159538466441
88,2,8,2023-09-28 17:53:19.133415,[-0.11271077  0.55344355  0.99184394],-6.0,10.0,0.9718223065137863,1,0.08340147,-0.18511429136076452,7.7844170519641445,-10.031140876767498,-1.5107510166900973,-0.14307904974753857,0.029793138737692834
89,2,9,2023-09-28 17:53:19.190493,[-0.19294357 -0.44646502  0.5535841 ],-6.0,10.0,0.9235864132642746,1,-0.028214782,-0.13532110016623022,7.688150215654712,6.609743620445867,0.710025310586133,-0.14418556510741712,0.035325715537085536
90,2,10,2023-09-28 17:53:19.246020,[0.5971192  0.49228692 0.03023016],-6.0,10.0,1,1,0.09485695,-0.19001565644720078,7.793893024464588,-11.6691770886545,-1.7293518995451547,-0.14297013052339555,0.029248542616977694
91,2,11,2023-09-28 17:53:19.301851,[-0.6019993  1.         0.9308772],-6.0,10.0,0.8495001792907715,1,0.34485695,-0.3038701548335838,8.014011721344929,-49.719350449383725,-6.807262527577841,-0.1404400305592537,0.016598042796268465
92,2,12,2023-09-28 17:53:19.357221,[-1.         -0.2708332   0.03507948],-6.0,10.0,0.5995001792907715,1,0.27714866,-0.27565142718532565,7.959455514558297,-40.28865166933583,-5.5487072744655235,-0.14106711339588165,0.019733456979408266
93,2,13,2023-09-28 17:53:19.412893,[ 0.03235126  0.6919663  -0.10089725],-6.0,10.0,0.607587993144989,0.9747756868600845,0.45014024,-0.3483153298334897,8.09993905967808,-64.57292793435224,-8.789517332573638,-0.13945236000370023,0.011659690018501152
94,2,14,2023-09-28 17:53:19.468258,[-0.6882347  -0.36630678  0.9672015 ],-6.0,10.0,0.43552932143211365,1,0.35856354,-0.3137638601718235,8.033139551665526,-53.02582677342342,-7.248521785663329,-0.14022017044062615,0.015498742203130723
95,2,15,2023-09-28 17:53:19.525425,[0.1494875  0.20698929 0.83863497],-6.0,10.0,0.47290119528770447,1,0.41031086,-0.336713808244257,8.077509451272231,-60.695699419230685,-8.272089469693862,-0.13971017159457208,0.012948747972860337
96,2,16,2023-09-28 17:53:19.579888,[0.49947357 0.4249277  0.8749243 ],-6.0,10.0,0.5977695882320404,1,0.5165428,-0.3833943602500248,8.167758518483382,-76.29633989955829,-10.354042089151108,-0.1386728259944439,0.007762019972219467
97,2,17,2023-09-28 17:53:19.637269,[ 0.5239246   0.31313932 -0.6953631 ],-6.0,10.0,0.7287507355213165,0.8261592239141464,0.59482765,-0.37091133147450506,8.14362466285071,-72.1245116827796,-9.797299005762927,-0.1389502266338999,0.009149023169499438
98,2,18,2023-09-28 17:53:19.691136,[ 0.28217947 -0.01308984 -0.3160919 ],-6.0,10.0,0.7992956042289734,0.7471362501382828,0.5915552,-0.34802391246592257,8.099375652767451,-64.47553625011133,-8.776520117980148,-0.13945883594520173,0.011692069726008603
99,2,19,2023-09-28 17:53:19.748857,[-0.7841513   0.52106273 -0.7031896 ],-6.0,10.0,0.6032577753067017,0.5713388472795486,0.72182083,-0.33648263678572676,8.077062519785738,-60.618441917789895,-8.261779222643414,-0.13971530873809496,0.012974433690474803
100,2,20,2023-09-28 17:53:20.620870,[-0.3446946   0.441283    0.52381146],-6.0,10.0,0.5170841217041016,0.7022917121648788,0.8321416,-0.4146590330768145,8.228203552615176,-86.7449935582714,-11.748446497225927,-0.1379780554871819,0.0042881674359094984
101,2,21,2023-09-28 17:53:20.660965,[-0.20041466  0.5085714   0.57005143],-6.0,10.0,0.4669804573059082,0.8448045700788498,0.9592844,-0.516810745611753,8.425696863516055,-120.88409588744781,-16.304412876284182,-0.13570801743084993,-0.007062022845750325
102,2,22,2023-09-28 17:53:20.706839,[-0.12597156  0.49180245  0.5854063 ],-6.0,10.0,0.4354875683784485,0.9911561459302902,1,-0.5984309075532246,8.583495843269567,-148.16155400828768,-19.94467209887382,-0.13389423605437278,-0.016130929728136068
103,2,23,2023-09-28 17:53:20.762424,[-0.16933525  0.5156349   0.58420396],-6.0,10.0,0.39315375685691833,1,1,-0.6027916461882877,8.59192660463069,-149.61891286012576,-20.139161041997635,-0.1337973307513714,-0.016615456243143083
104,2,24,2023-09-28 17:53:20.816593,[-0.14731675  0.5730231   0.6489899 ],-6.0,10.0,0.35632456839084625,1,1,-0.6031231088844824,8.59256743251,-149.72968769319402,-20.153944278247916,-0.13378996491367817,-0.016652285431609154
105,2,25,2023-09-28 17:53:20.871148,[-0.15884489  0.5786228   0.7133739 ],-6.0,10.0,0.3166133463382721,1,1,-0.6034805098829555,8.593258407773714,-149.84913110688376,-20.169884362779822,-0.13378202266926767,-0.01669199665366173
106,2,26,2023-09-28 17:53:20.927216,[-0.16388708  0.62146974  0.7506559 ],-6.0,10.0,0.2756415754556656,1,1,-0.603849255820899,8.593971316587071,-149.97236599934448,-20.186330431612102,-0.13377382831509113,-0.016732968424544338
108,3,0,2023-09-28 17:53:21.038324,[ 0.08775532  0.04691589 -0.00433123],-6.0,10.0,-0.81891394,0.9989171922206879,-0.6408762,0.12438174729031343,7.186058043905394,93.40243524042276,12.292772307147981,-0.1499567394953403,0.0641815874767015
109,3,1,2023-09-28 17:53:21.094276,[0.15144396 0.03240752 0.01779199],-6.0,10.0,-0.78105295,1,-0.6327743,0.12138892551681518,7.191844166000824,92.40223420371964,12.15929245604996,-0.14989023234481813,0.06384905172409058
110,3,2,2023-09-28 17:53:21.149091,[ 0.14431882  0.03265381 -0.01343256],-6.0,10.0,-0.74497324,0.9966418594121933,-0.62461084,0.11709620043492158,7.200143434492485,90.9676054813508,11.967836917397506,-0.14979483845410937,0.06337208227054685
111,3,3,2023-09-28 17:53:21.205408,[ 0.12276816 -0.00774252 -0.08056712],-6.0,10.0,-0.7142812,0.976500079035759,-0.6265465,0.1125616581627022,7.208910216218776,89.45216145397508,11.76559633205652,-0.14969407084806005,0.06286824424030024
